Name,Year,Salary
Chris Clemons,2011,525000
Chris Clemons,2012,1308000
Chris Clemons,2013,2750000
Chris Clemons,2014,128824
Chris Clemons,2015,87647
Ifeanyi Momah,2015,318000
Ifeanyi Momah,2016,370588
Ifeanyi Momah,2017,460941
Michael Bush,2007,689900
Michael Bush,2008,295000
Michael Bush,2009,460000
Michael Bush,2010,550000
Michael Bush,2011,2611000
Michael Bush,2012,5000000
Michael Bush,2013,2550000
Tony Romo,2003,235000
Tony Romo,2004,305000
Tony Romo,2005,700000
Tony Romo,2006,3180000
Tony Romo,2007,17500000
Tony Romo,2008,12880000
Tony Romo,2009,620000
Tony Romo,2010,8500000
Tony Romo,2011,9000000
Tony Romo,2012,9000000
Tony Romo,2013,26500000
Tony Romo,2014,13500000
Tony Romo,2015,17000000
Tony Romo,2016,8500000
Bradley Fletcher,2009,1202298
Bradley Fletcher,2010,395000
Bradley Fletcher,2011,525000
Bradley Fletcher,2012,1202202
Bradley Fletcher,2013,2350000
Bradley Fletcher,2014,3275000
Patrick Mannelly,2013,990000
Robbie Gould,2009,2900000
Robbie Gould,2010,1750000
Robbie Gould,2011,2150000
Robbie Gould,2012,2825000
Robbie Gould,2013,5925000
Robbie Gould,2014,2000000
Robbie Gould,2015,3000000
Robbie Gould,2016,637353
Robbie Gould,2017,2000000
Robbie Gould,2018,2000000
Robbie Gould,2019,6150000
Robbie Gould,2020,6500000
Robbie Gould,2021,1100000
Robbie Gould,2022,4000000
Roberto Garza,2001,539000
Roberto Garza,2002,300000
Roberto Garza,2003,389000
Roberto Garza,2004,628000
Roberto Garza,2005,4315000
Roberto Garza,2006,936250
Roberto Garza,2007,766250
Roberto Garza,2008,805000
Roberto Garza,2009,820000
Roberto Garza,2010,2590000
Roberto Garza,2011,5305000
Roberto Garza,2012,1825000
Roberto Garza,2013,2125000
Roberto Garza,2014,1482500
Shea McClellin,2012,4839744
Shea McClellin,2013,765609
Shea McClellin,2014,1141218
Shea McClellin,2015,1516827
Shea McClellin,2016,3900000
Shea McClellin,2017,2100000
Sherrick McManis,2010,320000
Sherrick McManis,2011,450000
Sherrick McManis,2012,540000
Sherrick McManis,2013,630000
Sherrick McManis,2014,795000
Sherrick McManis,2015,825000
Sherrick McManis,2016,1700000
Sherrick McManis,2017,1150000
Sherrick McManis,2018,1793750
Sherrick McManis,2019,1668750
Sherrick McManis,2020,1187500
Tim Jennings,2006,480000
Tim Jennings,2007,1080000
Tim Jennings,2008,697000
Tim Jennings,2009,535000
Tim Jennings,2010,1100000
Tim Jennings,2011,2000000
Tim Jennings,2012,3000000
Tim Jennings,2013,4600000
Tim Jennings,2014,7500000
Junior Galette,2010,325000
Junior Galette,2011,450000
Junior Galette,2012,540000
Junior Galette,2013,3500000
Junior Galette,2014,4850000
Junior Galette,2015,364412
Junior Galette,2016,100000
Junior Galette,2017,800000
A.J. Green,2011,13193620
A.J. Green,2012,1269913
A.J. Green,2013,2164826
A.J. Green,2014,3059739
A.J. Green,2015,26750000
A.J. Green,2016,10000000
A.J. Green,2017,10500000
A.J. Green,2018,10750000
A.J. Green,2019,12176000
A.J. Green,2020,17971000
A.J. Green,2021,7000000
A.J. Green,2022,3500000
A.J. Green,2023,0
A.J. Green,2024,0
Andre Smith,2009,2375000
Andre Smith,2010,8623750
Andre Smith,2011,7168750
Andre Smith,2012,5000000
Andre Smith,2013,7900000
Andre Smith,2014,3762500
Andre Smith,2015,5675000
Andre Smith,2016,3312500
Andre Smith,2017,3250000
Andre Smith,2018,269118
Andre Smith,2019,0
Andre Smith,2020,175000
Andrew Whitworth,2006,1630000
Andrew Whitworth,2007,360000
Andrew Whitworth,2008,6600000
Andrew Whitworth,2009,4400000
Andrew Whitworth,2010,3640000
Andrew Whitworth,2011,10500000
Andrew Whitworth,2012,4750000
Andrew Whitworth,2013,4750000
Andrew Whitworth,2014,5200000
Andrew Whitworth,2015,7200000
Andrew Whitworth,2016,7000000
Andrew Whitworth,2017,13000000
Andrew Whitworth,2018,11250000
Andrew Whitworth,2019,10750000
Andrew Whitworth,2020,10000000
Andrew Whitworth,2021,8500000
Andy Dalton,2011,2667144
Andy Dalton,2012,612009
Andy Dalton,2013,849018
Andy Dalton,2014,18086027
Andy Dalton,2015,7200000
Andy Dalton,2016,10700000
Andy Dalton,2017,13300000
Andy Dalton,2018,13900000
Andy Dalton,2019,16200000
Andy Dalton,2020,3000000
Andy Dalton,2021,10000000
Andy Dalton,2022,3000000
Anthony Collins,2008,765500
Anthony Collins,2009,385000
Anthony Collins,2010,470000
Anthony Collins,2011,600000
Anthony Collins,2012,2000000
Anthony Collins,2013,2000000
Anthony Collins,2014,6000000
BenJarvus Green-Ellis,2008,208235
BenJarvus Green-Ellis,2009,385000
BenJarvus Green-Ellis,2010,470000
BenJarvus Green-Ellis,2011,1835000
BenJarvus Green-Ellis,2012,4250000
BenJarvus Green-Ellis,2013,2500000
Brandon Ghee,2011,450000
Brandon Ghee,2012,540000
Brandon Ghee,2013,630000
Martellus Bennett,2008,1115000
Martellus Bennett,2009,825000
Martellus Bennett,2010,470000
Martellus Bennett,2011,600000
Martellus Bennett,2012,2500000
Martellus Bennett,2013,5315000
Martellus Bennett,2014,4900000
Martellus Bennett,2015,5000000
Martellus Bennett,2016,5185000
Martellus Bennett,2017,723529
Brandon Thompson,2012,911200
Brandon Thompson,2013,485000
Brandon Thompson,2014,575000
Brandon Thompson,2015,665000
Brandon Thompson,2016,508000
Carlos Dunlap,2010,1548000
Carlos Dunlap,2011,450000
Carlos Dunlap,2012,540000
Carlos Dunlap,2013,13000000
Carlos Dunlap,2014,7000000
Carlos Dunlap,2015,3300000
Carlos Dunlap,2016,4650000
Carlos Dunlap,2017,5350000
Carlos Dunlap,2018,19500000
Carlos Dunlap,2019,8037500
Carlos Dunlap,2020,2000000
Carlos Dunlap,2021,8500000
Carlos Dunlap,2022,3000000
Chris Lewis-Harris,2013,71471
Chris Lewis-Harris,2014,436765
Chris Lewis-Harris,2015,68824
Chris Lewis-Harris,2016,357353
Clint Boling,2011,856448
Clint Boling,2012,465000
Clint Boling,2013,555000
Clint Boling,2014,1431000
Clint Boling,2015,7100000
Clint Boling,2016,4250000
Clint Boling,2017,4450000
Clint Boling,2018,4950000
Dan Herron,2012,91765
Dan Herron,2013,297176
Dan Herron,2014,570000
Dan Herron,2015,232941
Aaron Mellette,2013,340779
Dane Sanzenbacher,2011,375000
Dane Sanzenbacher,2012,465000
Dane Sanzenbacher,2014,1200000
Devon Still,2012,1570656
Devon Still,2013,561291
Devon Still,2014,536471
Devon Still,2016,467000
Domata Peko,2006,682000
Domata Peko,2007,360000
Domata Peko,2008,6650000
Domata Peko,2009,3400000
Domata Peko,2010,3150000
Domata Peko,2011,3500000
Domata Peko,2012,3775000
Domata Peko,2013,4100000
Domata Peko,2014,5900000
Domata Peko,2015,3700000
Domata Peko,2016,3725000
Domata Peko,2017,3800000
Domata Peko,2018,3700000
Domata Peko,2019,700000
Domata Peko,2020,600000
Dontay Moch,2011,1072577
Dontay Moch,2012,464999
Dontay Moch,2013,395294
Dontay Moch,2014,167647
Dontay Moch,2015,19800
Dre Kirkpatrick,2012,5101272
Dre Kirkpatrick,2013,781954
Dre Kirkpatrick,2014,1173908
Dre Kirkpatrick,2015,1565862
Dre Kirkpatrick,2016,7507000
Dre Kirkpatrick,2017,14968750
Dre Kirkpatrick,2018,8153125
Dre Kirkpatrick,2019,9443750
Dre Kirkpatrick,2020,1187500
Emmanuel Lamur,2012,206471
Emmanuel Lamur,2013,303000
Emmanuel Lamur,2014,495000
Emmanuel Lamur,2015,2356000
Emmanuel Lamur,2016,2750000
Emmanuel Lamur,2017,2750000
Emmanuel Lamur,2018,92941
George Iloka,2012,550300
George Iloka,2013,480000
George Iloka,2014,570000
George Iloka,2015,1542000
George Iloka,2016,7600000
George Iloka,2017,4800000
George Iloka,2018,880000
George Iloka,2020,479412
J.K. Schaffer,2013,214412
Jermaine Gresham,2010,2141000
Jermaine Gresham,2011,6977500
Jermaine Gresham,2012,790250
Jermaine Gresham,2013,1075500
Jermaine Gresham,2014,3610750
Jermaine Gresham,2015,2484375
Jermaine Gresham,2016,3625000
Jermaine Gresham,2017,9000000
Jermaine Gresham,2018,5468750
John Conner,2013,518823
John Conner,2014,435882
Kevin Matthews,2013,71471
Kevin Matthews,2014,570000
Ricky Wagner,2013,549560
Ricky Wagner,2014,495000
Ricky Wagner,2015,585000
Ricky Wagner,2016,1671000
Ricky Wagner,2017,17500000
Ricky Wagner,2018,3000000
Ricky Wagner,2019,9000000
Ricky Wagner,2020,6750000
Kevin Zeitler,2012,4316692
Kevin Zeitler,2013,732918
Kevin Zeitler,2014,1075836
Kevin Zeitler,2015,1418754
Kevin Zeitler,2016,8070000
Kevin Zeitler,2017,18000000
Kevin Zeitler,2018,10000000
Kevin Zeitler,2019,10000000
Kevin Zeitler,2020,10000000
Kevin Zeitler,2021,10000000
Kevin Zeitler,2022,6000000
Kevin Zeitler,2023,6500000
Kyle Cook,2007,79900
Kyle Cook,2008,233529
Kyle Cook,2009,385000
Kyle Cook,2010,470000
Kyle Cook,2011,5035000
Kyle Cook,2012,2700000
Kyle Cook,2013,2700000
Leon Hall,2007,3020000
Leon Hall,2008,5140000
Leon Hall,2009,682500
Leon Hall,2010,995000
Leon Hall,2011,14037500
Leon Hall,2012,6700000
Leon Hall,2013,6600000
Leon Hall,2014,6900000
Leon Hall,2015,7800000
Leon Hall,2016,1375000
Leon Hall,2017,588235
Leon Hall,2018,1105000
James Casey,2009,495000
James Casey,2010,395000
James Casey,2011,525000
James Casey,2012,615000
James Casey,2013,4015000
James Casey,2014,3985000
Marvin Jones,2012,552800
Marvin Jones,2013,480000
Marvin Jones,2014,570000
Marvin Jones,2015,660000
Marvin Jones,2016,13000000
Marvin Jones,2017,7000000
Marvin Jones,2018,7000000
Marvin Jones,2019,6500000
Marvin Jones,2020,6500000
Marvin Jones,2021,7500000
Marvin Jones,2022,5500000
Mohamed Sanu,2012,953252
Mohamed Sanu,2013,490000
Mohamed Sanu,2014,590000
Mohamed Sanu,2015,1542000
Mohamed Sanu,2016,8000000
Mohamed Sanu,2017,6000000
Mohamed Sanu,2018,6125000
Mohamed Sanu,2019,3676472
Mohamed Sanu,2020,370588
Mohamed Sanu,2021,913333
Orson Charles,2012,819300
Orson Charles,2013,480000
Orson Charles,2014,88200
Orson Charles,2017,202941
Orson Charles,2018,731412
Reggie Nelson,2007,4025000
Reggie Nelson,2008,3140000
Reggie Nelson,2009,582500
Reggie Nelson,2010,745000
Reggie Nelson,2011,2257500
Reggie Nelson,2012,6500000
Reggie Nelson,2013,3500000
Reggie Nelson,2014,3850000
Reggie Nelson,2015,4150000
Reggie Nelson,2016,6000000
Reggie Nelson,2017,5500000
Reggie Nelson,2018,1421875
Dan Skuta,2009,237059
Dan Skuta,2010,395000
Dan Skuta,2011,525000
Dan Skuta,2012,1260000
Dan Skuta,2013,1500000
Dan Skuta,2014,1481250
Dan Skuta,2015,4600000
Dan Skuta,2016,3600000
Ramon Humber,2013,740000
Ramon Humber,2014,795000
Ramon Humber,2015,1184000
Ramon Humber,2016,885000
Ramon Humber,2017,980000
Ramon Humber,2018,376765
Robert Sands,2011,587003
Robert Sands,2012,465000
Ryan Whalen,2011,500114
Ryan Whalen,2012,465000
Ryan Whalen,2013,555000
Shaun Prater,2012,458000
Shaun Prater,2013,238235
Shaun Prater,2014,570000
Jermon Bushrod,2007,595860
Jermon Bushrod,2008,370000
Jermon Bushrod,2009,460000
Jermon Bushrod,2011,4650000
Jermon Bushrod,2012,5000000
Jermon Bushrod,2013,11815000
Jermon Bushrod,2014,5100000
Jermon Bushrod,2015,5850000
Jermon Bushrod,2016,4000000
Jermon Bushrod,2017,3000000
Jermon Bushrod,2018,955294
Taylor Mays,2011,450000
Taylor Mays,2012,555000
Taylor Mays,2013,645000
Taylor Mays,2014,795000
Taylor Mays,2015,482059
Brent Grimes,2007,50294
Brent Grimes,2008,295000
Brent Grimes,2009,385000
Brent Grimes,2010,470000
Brent Grimes,2011,2611000
Brent Grimes,2012,10281000
Brent Grimes,2013,5500000
Brent Grimes,2014,8500000
Brent Grimes,2015,8500000
Brent Grimes,2016,8000000
Brent Grimes,2017,6500000
Brent Grimes,2018,7000000
Travelle Wharton,2013,1100000
Reggie Bush,2006,6500000
Reggie Bush,2007,13375000
Reggie Bush,2008,5550000
Reggie Bush,2009,7085000
Reggie Bush,2010,8490000
Reggie Bush,2011,5000000
Reggie Bush,2012,4750000
Reggie Bush,2013,5000000
Reggie Bush,2014,3500000
Reggie Bush,2015,2293750
Reggie Bush,2016,1500000
Vontaze Burfict,2012,391000
Vontaze Burfict,2013,480000
Vontaze Burfict,2014,7600000
Vontaze Burfict,2015,4400000
Vontaze Burfict,2016,2547059
Vontaze Burfict,2017,10441779
Vontaze Burfict,2018,6397904
Vontaze Burfict,2019,858088
Chris Houston,2007,1856050
Chris Houston,2008,910000
Chris Houston,2009,450000
Chris Houston,2010,550000
Chris Houston,2011,3000000
Chris Houston,2012,3000000
Chris Houston,2013,7500000
Aaron Williams,2011,2699836
Aaron Williams,2012,614052
Aaron Williams,2013,853104
Aaron Williams,2014,8850000
Aaron Williams,2015,5975000
Aaron Williams,2016,3675000
Alex Carrington,2010,1184000
Alex Carrington,2011,450000
Alex Carrington,2012,540000
Alex Carrington,2013,630000
Alex Carrington,2014,1500000
Alex Carrington,2015,825000
Arthur Moats,2010,432000
Arthur Moats,2011,450000
Arthur Moats,2012,540000
Arthur Moats,2013,1323000
Arthur Moats,2014,795000
Arthur Moats,2015,2750000
Arthur Moats,2016,2500000
Arthur Moats,2017,2250000
Brad Smith,2013,469118
Brad Smith,2014,1150000
Chris Hairston,2011,790908
Chris Hairston,2012,465000
Chris Hairston,2013,277500
Chris Hairston,2014,645000
Chris Hairston,2015,685000
Chris Hairston,2016,1375000
Chris Hairston,2017,592353
Chris Hogan,2011,5700
Chris Hogan,2012,45882
Chris Hogan,2013,405000
Chris Hogan,2014,495000
Chris Hogan,2015,585000
Chris Hogan,2016,5500000
Chris Hogan,2017,2781250
Chris Hogan,2018,3500000
Chris Hogan,2019,1225000
LP Ladouceur,2013,1465000
LP Ladouceur,2014,885000
LP Ladouceur,2015,1000000
LP Ladouceur,2016,1050000
LP Ladouceur,2017,1100000
LP Ladouceur,2018,1105000
LP Ladouceur,2019,1120000
LP Ladouceur,2020,1187500
Chris Scott,2013,630000
Chris Scott,2014,472353
Chris Scott,2015,825000
Chris Scott,2016,661176
Chris White,2011,495600
Chris White,2012,465000
Chris White,2013,555000
Chris White,2014,645000
C.J. Spiller,2010,3791667
C.J. Spiller,2011,9622919
C.J. Spiller,2012,1352917
C.J. Spiller,2013,1550834
C.J. Spiller,2014,3748750
C.J. Spiller,2015,5750000
C.J. Spiller,2017,0
Cordy Glenn,2012,2368312
Cordy Glenn,2013,611145
Cordy Glenn,2014,832289
Cordy Glenn,2015,1053434
Cordy Glenn,2016,19000000
Cordy Glenn,2017,11000000
Cordy Glenn,2018,11250000
Cordy Glenn,2019,8823529
Crezdon Butler,2013,489706
Crezdon Butler,2015,350588
Crezdon Butler,2016,44706
Da'Norris Searcy,2011,859424
Da'Norris Searcy,2012,465000
Da'Norris Searcy,2013,555000
Da'Norris Searcy,2014,1431000
Da'Norris Searcy,2015,7000000
Da'Norris Searcy,2016,5000000
Da'Norris Searcy,2017,3400000
Da'Norris Searcy,2018,2450000
David Snow,2012,275294
David Snow,2013,112941
Kyle Arrington,2008,77350
Kyle Arrington,2009,208562
Kyle Arrington,2010,445000
Kyle Arrington,2011,925000
Kyle Arrington,2012,1950000
Kyle Arrington,2013,7500000
Kyle Arrington,2014,2000000
Kyle Arrington,2015,2800000
Kyle Arrington,2016,900000
Eric Wood,2009,2835000
Eric Wood,2010,2990000
Eric Wood,2011,1735000
Eric Wood,2012,850000
Eric Wood,2013,11200000
Eric Wood,2014,4150000
Eric Wood,2015,4850000
Eric Wood,2016,4925000
Eric Wood,2017,9800000
Erik Pears,2005,79900
Erik Pears,2006,275000
Erik Pears,2007,360000
Erik Pears,2008,445000
Erik Pears,2009,1500000
Erik Pears,2010,111176
Erik Pears,2011,2885000
Erik Pears,2012,1950000
Erik Pears,2013,2250000
Erik Pears,2014,2900000
Erik Pears,2015,3600000
Fred Jackson,2006,79900
Fred Jackson,2007,285000
Fred Jackson,2008,370000
Fred Jackson,2009,2250000
Fred Jackson,2010,1495000
Fred Jackson,2011,1900000
Fred Jackson,2012,5405000
Fred Jackson,2013,2850000
Fred Jackson,2014,2700000
Fred Jackson,2015,900000
Garrison Sanborn,2012,1385000
Garrison Sanborn,2013,910000
Garrison Sanborn,2014,1470000
Garrison Sanborn,2015,910000
Garrison Sanborn,2016,920000
Garrison Sanborn,2017,900000
Garrison Sanborn,2018,915000
Garrison Sanborn,2020,36000
Greg Lloyd,2011,110294
Greg Lloyd,2012,54706
Jairus Byrd,2009,2030000
Jairus Byrd,2010,1100000
Jairus Byrd,2011,505000
Jairus Byrd,2012,640000
Jairus Byrd,2013,6916000
Jairus Byrd,2014,12300000
Jairus Byrd,2015,8100000
Jairus Byrd,2016,7500000
Jairus Byrd,2017,688235
Tommy Bohanon,2013,467248
Tommy Bohanon,2014,359647
Tommy Bohanon,2015,585000
Tommy Bohanon,2017,690000
Tommy Bohanon,2018,790000
Justin Rogers,2011,442500
Justin Rogers,2012,465000
Justin Rogers,2014,113824
Keith Williams,2012,91765
Kelvin Sheppard,2011,1065832
Kelvin Sheppard,2012,510000
Kelvin Sheppard,2013,644243
Kelvin Sheppard,2014,607059
Kelvin Sheppard,2015,1650000
Kelvin Sheppard,2016,840000
Kelvin Sheppard,2017,364706
Kelvin Sheppard,2018,418235
Kevin Elliott,2012,390000
Kevin Elliott,2013,303000
Kraig Urbik,2009,903000
Kraig Urbik,2010,395000
Kraig Urbik,2011,525000
Kraig Urbik,2012,4760000
Kraig Urbik,2013,2150000
Kraig Urbik,2014,2675000
Kraig Urbik,2015,1650000
Kraig Urbik,2016,1250000
Mark Harrison,2013,405000
Lee Smith,2011,375000
Lee Smith,2012,479467
Lee Smith,2013,583934
Lee Smith,2014,688401
Lee Smith,2015,3350000
Lee Smith,2016,2750000
Lee Smith,2017,2250000
Lee Smith,2018,4350000
Lee Smith,2019,3500000
Lee Smith,2020,3250000
Lee Smith,2021,1800000
Marcus Easley,2012,390000
Marcus Easley,2013,480000
Marcus Easley,2014,730000
Marcus Easley,2015,2625000
Marcus Easley,2016,1235294
Mario Williams,2006,6400000
Mario Williams,2007,12975000
Mario Williams,2008,10850000
Mario Williams,2009,2875000
Mario Williams,2010,9600000
Mario Williams,2011,13800000
Mario Williams,2012,25000000
Mario Williams,2013,15400000
Mario Williams,2014,13400000
Mario Williams,2015,13600000
Mario Williams,2016,8500000
Nigel Bradham,2012,854260
Nigel Bradham,2013,480000
Nigel Bradham,2014,536471
Nigel Bradham,2015,1542000
Nigel Bradham,2016,3500000
Nigel Bradham,2017,3000000
Nigel Bradham,2018,5941176
Nigel Bradham,2019,4875000
Rian Lindell,2013,1005000
Ron Brooks,2012,735482
Ron Brooks,2013,480000
Ron Brooks,2014,570000
Ron Brooks,2015,660000
Ron Brooks,2016,1550000
Tony Pashos,2013,840000
Sam Young,2013,630000
Sam Young,2014,780000
Sam Young,2015,795000
Sam Young,2016,736471
Sam Young,2017,900000
Sam Young,2018,592059
Sam Young,2020,1050000
Scott Chandler,2007,683500
Scott Chandler,2008,215000
Scott Chandler,2009,45294
Scott Chandler,2010,116176
Scott Chandler,2011,1200000
Scott Chandler,2012,3100000
Scott Chandler,2013,2350000
Scott Chandler,2014,2500000
Scott Chandler,2015,3250000
Stephon Gilmore,2012,7618472
Stephon Gilmore,2013,939280
Stephon Gilmore,2014,1488559
Stephon Gilmore,2015,2037839
Stephon Gilmore,2016,11082000
Stephon Gilmore,2017,22906250
Stephon Gilmore,2018,9000000
Stephon Gilmore,2019,10000000
Stephon Gilmore,2020,14718750
Stephon Gilmore,2021,6179738
Stephon Gilmore,2022,10020000
Stephon Gilmore,2023,9980000
Steve Johnson,2008,349030
Steve Johnson,2009,385000
Steve Johnson,2010,470000
Steve Johnson,2011,1200000
Steve Johnson,2012,11100000
Steve Johnson,2013,7325000
Steve Johnson,2014,3925000
Steve Johnson,2015,4100000
Steve Johnson,2016,2900000
T.J. Graham,2012,1061252
T.J. Graham,2013,510000
T.J. Graham,2014,435882
Thomas Welch,2012,540000
Thomas Welch,2013,630000
Tyler Thigpen,2014,42941
Zach Brown,2012,1636036
Zach Brown,2013,565377
Zach Brown,2014,740754
Zach Brown,2015,916131
Zach Brown,2016,1250000
Zach Brown,2017,2300000
Zach Brown,2018,5750000
Zebrie Sanders,2012,471500
Brian Sanford,2013,32647
Adrian Moten,2011,0
Alex Mack,2009,1316000
Alex Mack,2010,6675000
Alex Mack,2011,774000
Alex Mack,2012,2003000
Alex Mack,2013,3832000
Alex Mack,2014,10000000
Alex Mack,2015,8000000
Alex Mack,2016,13250000
Alex Mack,2017,6750000
Alex Mack,2018,8500000
Alex Mack,2019,8500000
Alex Mack,2020,8000000
Alex Mack,2021,5500000
Brad Smelley,2012,91765
Brad Smelley,2013,74294
Brad Smelley,2014,81900
Brandon Weeden,2012,4708980
Brandon Weeden,2013,757436
Brandon Weeden,2014,570000
Brandon Weeden,2015,271765
Brandon Weeden,2016,1850000
Brandon Weeden,2017,634835
Brandon Weeden,2018,880000
Buster Skrine,2011,577000
Buster Skrine,2012,465000
Buster Skrine,2013,555000
Buster Skrine,2014,1431000
Buster Skrine,2015,6500000
Buster Skrine,2016,6500000
Buster Skrine,2017,6000000
Buster Skrine,2018,6000000
Buster Skrine,2019,6500000
Buster Skrine,2020,5000000
Buster Skrine,2021,418056
Colt McCoy,2010,1071000
Colt McCoy,2011,450000
Colt McCoy,2012,540000
Colt McCoy,2013,1500000
Colt McCoy,2014,795000
Colt McCoy,2015,1500000
Colt McCoy,2016,3000000
Colt McCoy,2017,3000000
Colt McCoy,2018,2950000
Colt McCoy,2019,3500000
Colt McCoy,2020,2250000
Colt McCoy,2021,1212500
Colt McCoy,2022,3750000
Colt McCoy,2023,3750000
Craig Robertson,2011,11400
Craig Robertson,2012,390000
Craig Robertson,2013,480000
Craig Robertson,2014,570000
Craig Robertson,2015,2356000
Craig Robertson,2016,3500000
Craig Robertson,2017,2500000
Craig Robertson,2018,1600000
Craig Robertson,2019,2350000
Craig Robertson,2020,1750000
D'Qwell Jackson,2006,750000
D'Qwell Jackson,2007,2260000
D'Qwell Jackson,2008,527500
D'Qwell Jackson,2009,640000
D'Qwell Jackson,2010,1759000
D'Qwell Jackson,2011,4600000
D'Qwell Jackson,2012,11800000
D'Qwell Jackson,2013,5000000
D'Qwell Jackson,2014,5500000
D'Qwell Jackson,2015,5500000
D'Qwell Jackson,2016,4205882
Emmanuel Acho,2012,351680
Emmanuel Acho,2013,12000
Emmanuel Acho,2014,465882
Kenjon Barner,2013,510800
Kenjon Barner,2014,50400
Kenjon Barner,2015,510000
Kenjon Barner,2016,600000
Kenjon Barner,2017,568235
Kenjon Barner,2018,325294
Kenjon Barner,2019,895000
Kenjon Barner,2020,214118
Kenjon Barner,2021,193166
Greg Little,2011,1295000
Greg Little,2012,526250
Greg Little,2013,677500
Greg Little,2014,417353
Ishmaa'ily Kitchen,2012,390000
Ishmaa'ily Kitchen,2013,480000
