,Name,Year,Salary
9676,Brian Robison,2013,8500000
13420,Graham Pocic,2013,288000
8957,Robert Golden,2013,480000
13410,Cody Davis,2013,309706
13031,Doug Legursky,2013,1000000
916,Osi Umenyiora,2013,5000000
9702,Chase Ford,2013,214412
9708,Chris Cook,2013,730000
8925,Marshall McFadden,2013,95294
13454,Kevin Reddick,2013,410000
13014,Alex Debniak,2013,293000
13015,Luke Marquardt,2013,303059
9742,Fred Evans,2013,1500000
8896,Lamarr Woodley,2013,9000000
13452,Glenn Foster,2013,412000
13016,Lawrence Okoye,2013,291000
13020,Brandon Carswell,2013,288000
13021,Darryl Morris,2013,333529
9732,Everson Griffen,2013,630000
9727,DeMarcus Love,2013,48000
8902,Larry Foote,2013,2500000
13450,Rod Sweeting,2013,410000
9724,D'Aundre Reed,2013,12000
9720,Cullen Loeffler,2013,925000
8910,Lawrence Timmons,2013,7875000
13442,Josh Hill,2013,410000
9715,Christian Ponder,2013,1298518
8917,Marcus Gilbert,2013,668402
9712,Christian Ballard,2013,30778
13438,Tim Lelito,2013,410000
12953,Khalid Wooten,2013,47647
13401,Daren Bates,2013,405000
13501,Justin Tuggle,2013,407500
9837,Kyle Rudolph,2013,795896
9989,Ndamukong Suh,2013,12275000
12846,Robert Woods,2013,2324468
8689,Sidney Rice,2013,8500000
8690,Stephen Williams,2013,391765
9983,Randy Starks,2013,8450000
870,J.T. Thomas,2013,480000
12859,Mike Gillislee,2013,567800
12864,Christine Michael,2013,1239132
8694,Walter Thurmond,2013,481765
12841,Dwight Freeney,2013,4875000
9966,Jurrell Casey,2013,580000
8698,Winston Guy,2013,480000
9961,Henry Melton,2013,8450000
13542,Michael Hill,2013,166765
12869,Jamoris Slaughter,2013,102000
12870,Kyle Long,2013,4822056
9952,Nick Fairley,2013,1274000
13541,Derrick Martin,2013,345882
487,Garrett Celek,2013,480000
13540,Jawanza Starling,2013,166765
13545,Sam Brenner,2013,166765
9942,Gerald McCoy,2013,8321250
862,J'Marcus Webb,2013,630000
8678,Sean McGrath,2013,405000
10038,Desmond Bryant,2013,11882353
13573,Victor Aiyewa,2013,119118
8640,Rishaw Johnson,2013,395294
8643,Robert Turbin,2013,480000
13568,A.J. Francis,2013,119118
13566,Terren Jones,2013,119118
843,Jonathan Scott,2013,780000
10033,Tashard Choice,2013,126176
10030,Barry Cofield,2013,4500000
13549,Lonnie Pryor,2013,142941
8652,Russell Okung,2013,7260000
13557,Greg Jenkins,2013,142941
13555,Justin Green,2013,23824
852,Jay Cutler,2013,8970000
8661,Russell Wilson,2013,526217
13553,Chris Rainey,2013,138177
12821,Darren Fells,2013,72000
13550,Joe Unga,2013,142941
857,Jerry Franklin,2013,310588
10008,Kevin Williams,2013,5000000
13558,Alex Tanney,2013,119118
8710,Adrian Robinson,2013,28235
482,Donte Whitner,2013,4100000
9933,Kyle Williams,2013,5005000
12915,Justin Brown,2013,102000
12917,Tyrann Mathieu,2013,748728
9875,Morgan Cox,2013,880000
9872,Phil Loadholt,2013,10000000
8767,Brett Keisel,2013,2825000
9867,Mistral Raymond,2013,565129
12931,Michael Buchanan,2013,458612
8772,Cameron Heyward,2013,984548
13516,Rodney Smith,2013,262059
9886,Rhett Ellison,2013,480000
13509,Zach Line,2013,316647
9857,Matt Kalil,2013,1288663
8786,Chris Carter,2013,555000
13504,Sharrif Floyd,2013,4658600
8793,Cortez Allen,2013,555000
12941,Johnthan Banks,2013,2222324
9852,Matt Asiata,2013,480000
8798,Curtis Brown,2013,555000
9849,Larry Dean,2013,555000
12945,Jordan Reed,2013,947229
12933,Vance McDonald,2013,1402584
12910,Markus Wheaton,2013,996376
1079,Andy Dalton,2013,849018
13519,Chris Carr,2013,261176
8714,Al Woods,2013,630000
13537,Da'Rick Rogers,2013,166765
13533,Nick Williams,2013,166765
885,Julius Peppers,2013,13200000
9925,Chad Hall,2013,97941
8726,Alameda Ta'amu,2013,480000
12893,Charles Woodson,2013,3300000
9917,Geno Atkins,2013,19000000
8731,Antonio Brown,2013,4500000
9909,Stephen Paea,2013,710082
13531,Brandon Magee,2013,139236
1094,Anthony Collins,2013,2000000
9904,Toby Gerhart,2013,642150
9900,Stephen Burton,2013,555000
12898,Jeremy Ebert,2013,129176
12899,Adrian Hamilton,2013,303000
8747,Ben Roethlisberger,2013,11600000
9894,Robert Blanton,2013,480000
13528,Ka'Lial Glaud,2013,190588
13523,Sam Shields,2013,2023000
12901,Anthony Levine,2013,405000
8802,Da'Mon Cromartie-Smith,2013,0
13397,Gerald Rivers,2013,47647
9664,Brandon Fusco,2013,565361
13035,Manny Ramirez,2013,1565000
13292,Joseph Fauria,2013,417500
13135,Daniel Giordano,2013,371956
9194,Eddie Pleasant,2013,405000
13136,Javone Lawson,2013,291000
13283,Zach Sudfeld,2013,309706
9423,Chris Johnson,2013,10000000
13281,Troy Davis,2013,251471
13137,Kwame Geathers,2013,408000
9203,Garrett Graham,2013,630000
9186,Earl Mitchell,2013,630000
9206,Jake Byrne,2013,0
13278,John Lotulelei,2013,309706
13139,Jahleel Addae,2013,410000
9404,Brett Kern,2013,821500
13152,Byron Jerideau,2013,293000
13153,Bradley McDougald,2013,190588
9393,Beau Brinkley,2013,480000
9209,Jared Crick,2013,480000
13277,Stephane Milhim,2013,291000
9214,Jeff Maehl,2013,480000
9415,Byron Stingily,2013,555000
13162,Colin Kelly,2013,289000
9429,Colin McCarthy,2013,555000
9434,Coty Sensabaugh,2013,480000
13322,Andy Mulumba,2013,410000
467,Sammie Lee Hill,2013,4000000
9473,Josh Bynes,2013,0
9146,Danieal Manning,2013,4000000
9465,Derrick Morgan,2013,1160000
9461,David Stewart,2013,6000000
9151,Darryl Sharpton,2013,630000
9155,Derek Newton,2013,555000
13313,Lane Taylor,2013,412000
9431,Collin Mooney,2013,377471
13302,Casey Hayward,2013,540451
9452,Damian Williams,2013,1323000
9162,DeVier Posey,2013,510000
1002,Shea McClellin,2013,765609
13117,John Abraham,2013,2100000
9446,Craig Stevens,2013,2500000
13119,Tony Jefferson,2013,415100
9169,Duane Brown,2013,2500000
13128,Jaron Brown,2013,414000
13294,LaAdrian Waddle,2013,415000
962,Tony Romo,2013,26500000
13164,Tyler Bray,2013,415000
9387,Alterraun Verner,2013,1323000
9218,J.J. Watt,2013,1396590
13229,Darius Johnson,2013,262059
9275,Rob Bironas,2013,3550000
13192,Jakar Hamilton,2013,266235
13194,Jeff Heath,2013,407000
9337,Terrell McClain,2013,555000
9278,Lestar Jean,2013,555000
9332,Shiloh Keo,2013,555000
13203,Cameron Lawrence,2013,285882
9326,Ryan Harris,2013,780000
9272,Keshawn Martin,2013,480000
9325,Rashad Carmichael,2013,423529
13206,Jeff Olson,2013,288000
13208,Jordan Kovacs,2013,119118
9312,Randy Bullock,2013,405000
13210,Jake Knott,2013,417000
9288,Matt Schaub,2013,7250000
9308,Owen Daniels,2013,4000000
13221,Matt Tobin,2013,410000
13213,Damion Square,2013,412500
9298,Mike Mohamed,2013,310588
13226,Matthew Tucker,2013,262059
9344,Tim Jamison,2013,715000
9348,T.J. Yates,2013,555000
13186,Terrance Williams,2013,1024472
13268,Carson Tinker,2013,407500
13260,Abry Jones,2013,407500
999,Roberto Garza,2013,2125000
13171,Andy Studebaker,2013,504706
9379,Akeem Ayers,2013,822864
13174,Jack Doyle,2013,405000
9238,Johnathan Joseph,2013,7500000
13183,George Selvie,2013,630000
9368,Whitney Mercilus,2013,737004
9366,Wade Smith,2013,3000000
13251,LaRoy Reynolds,2013,312206
13247,Charles James,2013,309706
9247,Jon Weeks,2013,630000
13246,Saeed Lee,2013,288000
13240,Ryan Schraeder,2013,407000
970,Bradley Fletcher,2013,2350000
972,Patrick Mannelly,2013,990000
9353,Tyler Clutts,2013,130588
9260,Kareem Jackson,2013,995000
13233,Paul Worrilow,2013,407000
13230,Joplo Bartu,2013,410000
9137,Cody White,2013,480000
9485,Jake Locker,2013,1519182
9487,Rashad Butler,2013,32647
9134,Chris Myers,2013,3500000
9611,Scott Solomon,2013,28235
9609,Rusty Smith,2013,309706
9608,Patrick Bailey,2013,970000
9010,Ziggy Hood,2013,1992325
1030,Junior Galette,2013,3500000
9603,Nate Washington,2013,4200000
1025,Tim Jennings,2013,4600000
930,Matt Forte,2013,6300000
13052,Chris Faulk,2013,160000
13050,Paul Hazel,2013,405000
13053,MarQueis Gray,2013,409000
9025,Andre Johnson,2013,10500000
9585,Mike Otto,2013,1700000
9581,Mike Martin,2013,500000
13376,Joe Vellano,2013,405000
13375,Brice Schwab,2013,288000
9578,Michael Roos,2013,6000000
9037,Antonio Smith,2013,5647059
13059,Patrick Lewis,2013,47647
13368,Josh Kline,2013,214412
9591,Leodis McKelvin,2013,6475000
13383,Matt McGloin,2013,405000
9614,David Bruton,2013,2000000
9001,Will Johnson,2013,480000
9655,Blair Walsh,2013,480000
8973,Ryan Clark,2013,3500000
8975,Dan Connor,2013,294412
13038,Darius Eubanks,2013,238235
8977,Sean Spence,2013,500000
13396,Phillip Steward,2013,303000
9650,Audie Cole,2013,187236
8984,Shaun Suisham,2013,1425000
13390,Benny Cunningham,2013,415000
1037,A.J. Green,2013,2164826
9645,DeAndre Levy,2013,4000000
921,Major Wright,2013,1323000
13041,Martin Wallace,2013,411000
13388,Miles Burris,2013,417529
13045,Josh Aubrey,2013,334294
9632,Adrian Peterson,2013,11500000
13048,Eric Martin,2013,405000
8997,Troy Polamalu,2013,7500000
8999,Kelvin Hayden,2013,905000
9622,Tommie Campbell,2013,555000
9618,Taylor Thompson,2013,480000
9569,Michael Preston,2013,112941
13574,Chris Pantale,2013,119118
13063,Keavon Milton,2013,405000
9045,Arian Foster,2013,5500000
9528,Kendall Wright,2013,763566
13086,Rashaan Melvin,2013,415000
9100,Brooks Reed,2013,802432
13336,Wes Horton,2013,415000
13335,Linden Gaydosh,2013,288000
9522,Karl Klug,2013,555000
9518,Kamerion Wimbley,2013,4000000
13334,R.J. Webb,2013,288000
9110,Bryan Braman,2013,555000
13082,Tim Wright,2013,415000
13330,Myles White,2013,241412
13095,Marvin Booker,2013,288000
13096,Patrick Omameh,2013,285882
9116,Case Keenum,2013,405000
13325,Jake Stoneburner,2013,262059
9502,Jason McCourty,2013,5000000
1010,Sherrick McManis,2013,630000
472,Demarcus Dobbs,2013,522353
9494,Dashon Goldson,2013,8735294
951,Michael Bush,2013,2550000
13329,James Nixon,2013,244588
13342,Michael Zordich,2013,291000
13343,Melvin White,2013,412500
9093,Brice McCain,2013,2250000
9049,Ben Jones,2013,480000
939,Chris Clemons,2013,2750000
9556,Geoff Schwartz,2013,900000
13363,Chris Barker,2013,405000
13356,Ryan Allen,2013,406500
13067,Fozzy Whittaker,2013,309706
9064,Ben Tate,2013,630000
9547,Marc Mariani,2013,575000
9066,Brandon Brooks,2013,500000
13353,Kenbrell Thompkins,2013,407500
13352,Cory Grissom,2013,292000
13351,T.J. Moe,2013,296000
9543,Leroy Harris,2013,1050000
9542,Keyunta Dawson,2013,391765
9077,Brandon Harris,2013,674938
13349,Robert Lester,2013,357353
13073,Skye Dawson,2013,262059
13075,Russell Shepard,2013,391235
9084,Brian Cushing,2013,10143000
13346,Brian Folkerts,2013,285882
9537,Kenny Britt,2013,897500
9565,Michael Griffin,2013,4294118
10798,Nick Folk,2013,780000
842,James Brown,2013,480000
840,Israel Idonije,2013,905000
10567,Bryan Kehl,2013,900000
10566,Tony Gonzalez,2013,7000000
8134,Drew Brees,2013,10000000
752,Brittan Golden,2013,285882
8143,Garrett Gilkey,2013,456392
12504,Jamar Taylor,2013,1422200
8148,Isa Abdul-Quddus,2013,0
10549,Brandon Joiner,2013,288000
13852,Leger Douzable,2013,715000
10568,Drayton Florence,2013,489706
10545,Trevor Robinson,2013,480000
10540,Wallace Gilberry,2013,2650000
767,Charles Tillman,2013,8000000
12517,Stacy McGee,2013,483680
12525,Vince Williams,2013,483680
10525,Kevin Huber,2013,4000000
8161,Jabari Greer,2013,4100000
10522,Chris Canty,2013,2840000
770,Cheta Ozougwu,2013,197647
1164,Domata Peko,2013,4100000
12512,Kapron Lewis-Moore,2013,376232
10512,Lawrence Sidbury,2013,780000
12494,David Quessenberry,2013,408335
747,Brandon Marshall,2013,9300000
8085,Chris Givens,2013,303000
8087,Corey White,2013,480000
735,Anthony Walters,2013,555000
12475,Bacarri Rambo,2013,506672
10610,Ricky Jean-Francois,2013,6500000
8096,Curtis Lofton,2013,6100000
1187,Emmanuel Lamur,2013,303000
12479,Johnathan Franklin,2013,776056
10603,Wes Welker,2013,6000000
1174,Dontay Moch,2013,395294
738,Blake Costanzo,2013,740000
10591,Terrance Knighton,2013,2000000
8107,Darren Sproles,2013,3000000
13885,Joe Young,2013,555000
12482,Chris Thompson,2013,541823
10582,Cedric Peerman,2013,1115000
12490,Sean Porter,2013,717300
10576,Mike Nugent,2013,1600000
8119,David Hawthorne,2013,4000000
1178,Dre Kirkpatrick,2013,781954
12480,Alan Bonner,2013,385000
12533,Jon Bostic,2013,1651036
10507,Erik Walden,2013,3823529
8169,Jahri Evans,2013,7400000
10446,David Johnson,2013,665000
12581,Reid Fragel,2013,214412
8229,Lance Moore,2013,3300000
10441,Plaxico Burress,2013,1005000
10439,Tony Carter,2013,715000
10437,Fili Moala,2013,1250000
8236,Malcolm Jenkins,2013,2514000
13801,Adam Thielen,2013,102000
8246,Marcel Jones,2013,102000
12579,Travis Bond,2013,166765
10432,Rob Jackson,2013,546765
8251,Mark Ingram,2013,1049250
1139,Clint Boling,2013,555000
12584,Armonty Bryant,2013,416474
10421,Rafael Bush,2013,555000
10419,Eric Olsen,2013,163235
10416,Earl Wolff,2013,617000
10415,Mike Caussin,2013,358000
12588,Stepfan Taylor,2013,605500
8268,Marques Colston,2013,4600000
10427,Kevin Brock,2013,0
796,Corey Wootton,2013,1323000
1146,Dan Herron,2013,297176
8217,Jon Dorenbos,2013,1340000
774,Chris Conte,2013,565000
12543,Jeremy Harris,2013,356900
10497,Joe Berger,2013,905000
8176,Jed Collins,2013,555000
8178,Greg Warren,2013,905000
12546,Brice Butler,2013,472500
12552,Demetrius McCray,2013,471964
8185,Jimmy Graham,2013,1323000
780,Zach Ertz,2013,2697144
10485,Jerome Felton,2013,2850000
8196,Joe Morgan,2013,555000
12555,Darius Slay,2013,2631764
1154,Devon Still,2013,561291
10477,Jamarca Sanford,2013,2500000
12569,Vinston Painter,2013,405000
10471,Jerome Simpson,2013,2100000
8206,Will Smith,2013,3250000
12574,Michael Mauti,2013,467728
10463,Phillip Adams,2013,850000
1149,Aaron Mellette,2013,340779
10459,Isaac Sopoaga,2013,529412
8077,Ben Watson,2013,2150000
10411,Corbin Bryant,2013,405000
10622,LaRon Landry,2013,11000000
10630,Mike DeVito,2013,5100000
7941,Tom Compton,2013,480000
13971,Andre Fluellen,2013,457059
13967,Bobby Rainey,2013,282353
7954,Trent Williams,2013,6000000
13966,Spencer Larsen,2013,457059
684,Jonathan Goodwin,2013,2500000
13964,Mat McBriar,2013,293824
13963,Michael Boley,2013,642353
13962,Quintin Mikell,2013,1005000
10764,Greg Jennings,2013,13000000
12393,Eric Kush,2013,530116
1213,Kevin Matthews,2013,71471
10751,Matt Cassel,2013,3700000
7972,Kory Lichtensteiger,2013,4000000
13961,Jose Gumbs,2013,405000
13960,Deveron Carr,2013,381176
10740,A.J. Hawk,2013,3600000
1211,John Conner,2013,518823
13958,Josh Cribbs,2013,441882
698,Justin Smith,2013,8100000
12401,T.J. Johnson,2013,102000
7984,Will Montgomery,2013,2150000
13973,Kassim Osgood,2013,522353
10767,Adrian Wilson,2013,2000000
666,Joe Staley,2013,2800000
12373,Brandon Jenkins,2013,573860
12374,Marc Anthony,2013,102000
12375,Joshua Evans,2013,533820
13989,Michael Palmer,2013,630000
13987,Landon Cohen,2013,518823
13985,Jackie Battle,2013,715000
10785,Aaron Ross,2013,780000
13984,Billy Cundiff,2013,840000
7937,Stephen Bowen,2013,4000000
1224,Kevin Zeitler,2013,732918
12379,Larry Warford,2013,1102000
13975,Brynden Trawick,2013,214412
10782,Josh Brown,2013,1005000
10779,Matt Spaeth,2013,1100000
7928,Santana Moss,2013,3000000
1215,Ricky Wagner,2013,549560
12386,Nick Kasa,2013,525600
12388,Chris Jones,2013,497512
10772,Ramon Foster,2013,2000000
13982,Jordan Palmer,2013,326471
10732,Rob Francois,2013,675000
10731,Dylan Gandy,2013,905000
10729,Kevin Vickerson,2013,2692400
10680,Glover Quin,2013,6250000
10675,Mario Manningham,2013,1800000
10668,Donnie Jones,2013,905000
1201,J.K. Schaffer,2013,214412
12445,Quintin Demps,2013,715000
12450,Chris Gragg,2013,464172
10655,Pat Sims,2013,2000000
8040,Brodrick Bunkley,2013,3800000
8043,Bryce Harris,2013,480000
12437,Cooper Taylor,2013,585370
8049,Cameron Jordan,2013,1077855
13927,Clinton McDonald,2013,592941
723,Adam Podlesh,2013,1325000
725,Alshon Jeffery,2013,596719
8066,Charles Brown,2013,630000
10638,Dustin Keller,2013,4250000
13921,Lamar Mady,2013,357353
13919,Ja'Gared Davis,2013,0
1194,George Iloka,2013,480000
12455,Akeem Spence,2013,889424
10649,Kaluka Maiava,2013,2765000
8030,Brian De La Puente,2013,2023000
12432,Mychal Rivera,2013,509852
714,Vernon Davis,2013,6647000
13957,Omar Gaither,2013,489706
7988,Adrian Davis,2013,288000
706,Ray McDonald,2013,3250000
10720,Chris Ogbonnaya,2013,775000
10718,Quentin Groves,2013,1300000
7991,Akiem Hicks,2013,492500
13956,Michael Adams,2013,589000
13954,Brandon Smith,2013,285882
8006,Andrew Tiller,2013,36000
13943,Ryan Griffin,2013,262059
13939,Mike Adams,2013,551075
12406,Tourek Williams,2013,515060
10714,King Dunlap,2013,2150000
12410,B.J. Daniels,2013,36000
10703,Mike Windt,2013,1080000
8021,Ben Grubbs,2013,5300000
12414,Latavius Murray,2013,394200
12424,Kenny Vaccaro,2013,5639328
1205,Jermaine Gresham,2013,1075500
10695,Don Muhlbach,2013,905000
10691,Jason Jones,2013,3500000
12465,Rex Burkhead,2013,507200
12592,Ryan Seymour,2013,71471
10407,Will Blackmon,2013,715000
8273,Martez Wilson,2013,163235
13628,Adam Replogle,2013,23824
12756,Jared Smith,2013,96000
12757,Cobi Hamilton,2013,102000
10167,Jonathan Babineaux,2013,4700000
8521,Jeron Johnson,2013,555000
13620,Will Compton,2013,23824
826,Evan Rodriguez,2013,225882
8531,Jon Ryan,2013,1300000
830,Gabe Carimi,2013,1016458
8512,Jermaine Kearse,2013,480000
508,Joe Looney,2013,480000
10153,Ahtyba Rubin,2013,6200000
13612,Jon Kitna,2013,56471
8538,K.J. Wright,2013,555000
13611,Evan Frierson,2013,290500
13610,Keelan Johnson,2013,54316
13609,Micheal Spurlock,2013,32647
10137,Michael Brockers,2013,822818
12770,Antonio Johnson,2013,800000
12771,Deji Karim,2013,333529
13614,Brandon Marshall,2013,56471
8549,Lemuel Jeanpierre,2013,555000
13631,Chris Williams,2013,123824
12750,Marcus Cooper,2013,450896
10207,Alan Ball,2013,815000
8478,Heath Farwell,2013,1500000
8481,J.R. Sweezy,2013,480000
12734,Kevin Dorsey,2013,344848
13648,Kanorris Davis,2013,23824
10197,Vince Wilfork,2013,6700000
13647,Chad Spann,2013,23824
13643,Jumal Rolle,2013,23824
818,Earl Bennett,2013,1350000
10176,Kendall Langford,2013,5000000
820,Eric Weems,2013,915000
13642,Akwasi Owusu-Ansah,2013,32647
13641,Cordell Roberson,2013,23824
12736,Sam Barrington,2013,362191
13636,Sheldon Price,2013,23824
12740,Ryan Griffin,2013,483680
8501,Jaye Howard,2013,480000
10181,Billy Winn,2013,480000
13634,Jeris Pendleton,2013,28235
8506,Jeremy Lane,2013,480000
8491,James Carpenter,2013,1069682
13605,Marcus Cromartie,2013,47647
13604,Jamaal Westerman,2013,47647
10130,Derek Anderson,2013,905000
10085,Jason Trusnik,2013,765000
10082,Moise Fokou,2013,1400000
8599,Michael Morgan,2013,555000
13587,Daniel Adongo,2013,95294
13586,Kahlil Bell,2013,130588
8603,Michael Robinson,2013,326471
12804,Doug Free,2013,3500000
10073,Linval Joseph,2013,630000
8606,Mike Person,2013,489706
13589,Xavier Nixon,2013,95294
13579,Josh Martin,2013,119118
12808,Toben Opurum,2013,23824
1104,Brandon Ghee,2013,630000
12812,Thomas Keiser,2013,424412
10056,Fletcher Cox,2013,855509
8619,Paul McQuistan,2013,3000000
496,Ian Williams,2013,1555000
1101,BenJarvus Green-Ellis,2013,2500000
10048,Brandon Mebane,2013,5000000
8626,Red Bryant,2013,6600000
13577,Alex Kupper,2013,119118
13591,Chance Casey,2013,95294
8591,Max Unger,2013,4900000
10089,Kyle Love,2013,37059
834,Gabe Miller,2013,6000
8556,Percy Harvin,2013,14500000
8562,Malcolm Smith,2013,555000
13601,Julian Talley,2013,47647
13600,Justin Veltung,2013,71471
13599,Brian Arnfelt,2013,71471
13597,Delone Carter,2013,97941
1110,Martellus Bennett,2013,5315000
837,Isaiah Frey,2013,405000
12774,Stansly Maponga,2013,591740
12779,Kemal Ishmael,2013,450896
10116,Matt Slauson,2013,815000
8577,Marshawn Lynch,2013,7000000
10109,Louis Vasquez,2013,7000000
12786,Zeke Motta,2013,444013
12788,Phillip Thomas,2013,713204
13594,Shelton Johnson,2013,95294
8584,Matt Flynn,2013,294412
10098,Marcell Dareus,2013,2230210
12792,Dion Sims,2013,872552
504,Erin Henderson,2013,2100000
10211,Dontari Poe,2013,904546
12729,Charles Johnson,2013,72000
12726,Justice Cunningham,2013,30000
8473,Greg Scruggs,2013,313412
10356,Dane Fletcher,2013,620000
8316,Thomas Morstead,2013,2250000
12631,Khaled Holmes,2013,825108
8328,Tom Johnson,2013,750000
10352,Bryan Walters,2013,56471
12634,Chris Harper,2013,262059
10347,Korey Toomer,2013,102000
8335,Travaris Cadet,2013,480000
12636,David Bakhtiari,2013,860400
10359,Bear Pascoe,2013,900000
8342,Tyrunn Walker,2013,480000
10340,Ron Parker,2013,555000
8353,Jonathan Vilma,2013,1200000
13723,Chris Hubbard,2013,102000
10336,Kyle Knox,2013,405000
12648,David Bass,2013,405000
10331,Chandler Fenner,2013,288000
1123,Carlos Dunlap,2013,13000000
12653,Joseph Randle,2013,593880
10326,Derrick Coleman,2013,405000
8348,Darryl Tapp,2013,865000
12625,Gerald Hodges,2013,825108
8313,Saalim Hakim,2013,71471
8309,Roman Harper,2013,3850000
10403,Spencer Lanning,2013,405000
