playerName,playerId,year,team,salary,signingBonus,rosterBonus,workoutBonus,restructureBonus,optionBonus,incentive,totalCash
Gerald Everett,21785,2019,rams2,"$1,014,497",-,-,-,-,-,-,"$1,014,497"
Gerald Everett,21785,2020,rams2,"$1,289,246",-,-,-,-,-,-,"$1,289,246"
Linval Joseph,6555,2010,nygiants,"$320,000","$1,528,000",-,-,-,-,"$842,500","$2,690,500"
Linval Joseph,6555,2011,nygiants,"$405,000",-,-,-,-,-,-,"$405,000"
Linval Joseph,6555,2012,nygiants,"$540,000",-,-,-,-,-,-,"$540,000"
Linval Joseph,6555,2013,nygiants,"$630,000",-,-,-,-,-,-,"$630,000"
Linval Joseph,6555,2014,vikings,"$3,500,000","$3,000,000","$2,400,000","$100,000",-,-,-,"$9,000,000"
Linval Joseph,6555,2015,vikings,"$3,900,000",-,-,"$100,000",-,-,-,"$4,000,000"
Linval Joseph,6555,2016,vikings,"$5,650,000",-,-,"$100,000",-,-,-,"$5,750,000"
Linval Joseph,6555,2017,vikings,"$1,150,000","$3,000,000","$4,000,000","$100,000",-,-,-,"$8,250,000"
Linval Joseph,6555,2018,vikings,"$1,150,000","$3,000,000","$5,000,000","$100,000",-,-,-,"$9,250,000"
Linval Joseph,6555,2019,vikings,"$8,900,000",-,"$500,000","$100,000",-,-,-,"$9,500,000"
Linval Joseph,6555,2020,vikings,"$11,500,000",-,"$500,000","$100,000",-,-,-,"$12,100,000"
Linval Joseph,6555,2021,vikings,"$10,650,000",-,"$500,000","$100,000",-,-,-,"$11,250,000"
Linval Joseph,6555,2022,vikings,"$11,900,000",-,"$500,000","$100,000",-,-,-,"$12,500,000"
Carlos Dunlap,6562,2010,bengals,"$320,000","$1,228,000",-,-,-,-,-,"$1,548,000"
Carlos Dunlap,6562,2011,bengals,"$450,000",-,-,-,-,-,-,"$450,000"
Carlos Dunlap,6562,2012,bengals,"$540,000",-,-,-,-,-,-,"$540,000"
Carlos Dunlap,6562,2013,bengals,"$1,300,000","$8,000,000","$3,700,000",-,-,-,-,"$13,000,000"
Carlos Dunlap,6562,2014,bengals,"$1,000,000",-,"$5,700,000","$300,000",-,-,-,"$7,000,000"
Carlos Dunlap,6562,2015,bengals,"$3,000,000",-,-,"$300,000",-,-,-,"$3,300,000"
Carlos Dunlap,6562,2016,bengals,"$4,050,000",-,-,"$300,000",-,-,-,"$4,350,000"
Carlos Dunlap,6562,2017,bengals,"$5,350,000",-,-,"$300,000",-,-,-,"$5,650,000"
Carlos Dunlap,6562,2018,bengals,"$7,000,000",-,-,"$300,000",-,-,-,"$7,300,000"
Isaiah Crowell,14768,2014,browns,"$420,000","$10,000",-,-,-,-,-,"$430,000"
Isaiah Crowell,14768,2015,browns,"$510,000",-,-,-,-,-,-,"$510,000"
Isaiah Crowell,14768,2016,browns,"$600,000",-,-,-,-,-,-,"$600,000"
Isaiah Crowell,14768,2017,browns,"$2,746,000",-,-,-,-,-,-,"$2,746,000"
Shaq Mason,16857,2015,patriots,"$435,000","$443,525",-,-,-,-,"$199,348","$1,077,873"
Shaq Mason,16857,2017,patriots,"$615,000",-,-,-,-,-,-,"$615,000"
Shaq Mason,16857,2016,patriots,"$525,000",-,-,-,-,-,"$277,474","$802,474"
Shaq Mason,16857,2018,patriots,"$705,000",-,-,-,-,-,-,"$705,000"
Mario Addison,8871,2011,colts,"$375,000",-,-,-,-,-,-,"$375,000"
Mario Addison,8871,2011,bears,-,"$3,500",-,-,-,-,-,"$3,500"
Mario Addison,8871,2012,washington,"$465,000",-,-,-,-,-,-,"$465,000"
Mario Addison,8871,2012,colts,"$116,250",-,-,-,-,-,-,"$116,250"
Mario Addison,8871,2013,panthers,"$555,000",-,-,-,-,-,-,"$555,000"
Mario Addison,8871,2014,panthers,"$645,000","$660,000",-,-,-,-,-,"$1,305,000"
Mario Addison,8871,2015,panthers,"$750,000",-,-,"$50,000",-,-,-,"$800,000"
Mario Addison,8871,2016,panthers,"$1,350,000",-,-,"$50,000",-,-,-,"$1,400,000"
Mario Addison,8871,2017,panthers,"$1,000,000","$8,000,000","$500,000","$250,000",-,-,-,"$9,750,000"
Mario Addison,8871,2018,panthers,"$5,500,000",-,"$500,000","$250,000",-,-,-,"$6,250,000"
Mario Addison,8871,2019,panthers,"$5,750,000",-,"$500,000","$250,000",-,-,-,"$6,500,000"
Hayes Pullard,16945,2015,browns,-,"$79,240",-,-,-,-,-,"$79,240"
Hayes Pullard,16945,2015,browns,"$46,200",-,-,-,-,-,-,"$46,200"
Hayes Pullard,16945,2015,jaguars,"$255,882",-,-,-,-,-,-,"$255,882"
Hayes Pullard,16945,2016,jaguars,"$525,000",-,-,-,-,-,-,"$525,000"
Hayes Pullard,16945,2017,NFL_Chargers_logo.svg_,"$615,000",-,-,-,-,-,-,"$615,000"
Hayes Pullard,16945,2018,NFL_Chargers_logo.svg_,"$705,000",-,-,-,-,-,-,"$705,000"
James Burgess,19342,2016,dolphins,"$13,800",-,-,-,-,-,-,"$13,800"
James Burgess,19342,2016,chargers2,"$13,800",-,-,-,-,-,-,"$13,800"
James Burgess,19342,2016,ravens,"$6,900",-,-,-,-,-,-,"$6,900"
James Burgess,19342,2016,browns,"$13,800",-,-,-,-,-,-,"$13,800"
James Burgess,19342,2017,browns,"$465,000",-,-,-,-,-,-,"$465,000"
James Burgess,19342,2018,browns,"$555,000",-,-,-,-,-,-,"$555,000"
Kevin Pierre-Louis,14543,2014,hawks3,"$303,000","$385,652",-,-,-,-,-,"$688,652"
Kevin Pierre-Louis,14543,2015,hawks3,"$510,000",-,-,-,-,-,"$100,680","$610,680"
Kevin Pierre-Louis,14543,2016,hawks3,"$600,000",-,-,-,-,-,-,"$600,000"
Kevin Pierre-Louis,14543,2017,kansascity,"$690,000",-,-,-,-,-,-,"$690,000"
Jason McCourty,6048,2009,tennessee,"$310,000","$89,818",-,-,-,-,-,"$399,818"
Jason McCourty,6048,2010,tennessee,"$395,000",-,-,-,-,-,-,"$395,000"
Jason McCourty,6048,2011,tennessee,"$525,000",-,-,-,-,-,-,"$525,000"
Jason McCourty,6048,2012,tennessee,"$3,000,000","$9,000,000",-,-,-,-,-,"$12,000,000"
Jason McCourty,6048,2013,tennessee,"$5,000,000",-,-,-,-,-,-,"$5,000,000"
Jason McCourty,6048,2014,tennessee,"$3,500,000",-,"$3,000,000",-,-,-,-,"$6,500,000"
Jason McCourty,6048,2015,tennessee,"$6,800,000",-,-,-,-,-,"$3,817","$6,803,817"
Jason McCourty,6048,2016,tennessee,"$7,000,000",-,-,-,-,-,-,"$7,000,000"
Jason McCourty,6048,2017,browns,"$1,500,000","$1,250,000","$218,750",-,-,-,-,"$2,968,750"
Jason McCourty,6048,2018,browns,"$2,375,000",-,"$625,000",-,-,-,-,"$3,000,000"
Trent Taylor,21919,2017,49erslogo,"$465,000","$201,937",-,-,-,-,-,"$666,937"
Trent Taylor,21919,2018,49erslogo,"$555,000",-,-,-,-,-,-,"$555,000"
Trent Taylor,21919,2019,49erslogo,"$645,000",-,-,-,-,-,-,"$645,000"
Trent Taylor,21919,2020,49erslogo,"$735,000",-,-,-,-,-,-,"$735,000"
Rashawn Scott,19628,2016,dolphins,"$10,000","$10,000",-,-,-,-,-,"$20,000"
Rashawn Scott,19628,2016,dolphins,"$82,800",-,-,-,-,-,-,"$82,800"
Rashawn Scott,19628,2016,dolphins,"$132,350",-,-,-,-,-,-,"$132,350"
Rashawn Scott,19628,2017,dolphins,"$540,000",-,-,-,-,-,-,"$540,000"
Muhammad Wilkerson,7745,2011,jets,"$375,000","$3,500,000",-,-,-,-,-,"$3,875,000"
Muhammad Wilkerson,7745,2012,jets,"$687,500",-,-,-,-,-,-,"$687,500"
Muhammad Wilkerson,7745,2013,jets,"$1,000,000",-,-,-,-,-,-,"$1,000,000"
Muhammad Wilkerson,7745,2014,jets,"$1,212,500",-,-,"$100,000",-,-,-,"$1,312,500"
Muhammad Wilkerson,7745,2015,jets,"$6,969,000",-,-,-,-,-,"$28,604","$6,997,604"
Muhammad Wilkerson,7745,2016,jets,"$7,000,000","$15,000,000",-,-,-,-,-,"$22,000,000"
Muhammad Wilkerson,7745,2017,jets,"$14,750,000",-,-,"$250,000",-,-,-,"$15,000,000"
Muhammad Wilkerson,7745,2018,jets,"$16,750,000",-,-,"$250,000",-,-,-,"$17,000,000"
Muhammad Wilkerson,7745,2019,jets,"$15,250,000",-,-,"$250,000",-,-,-,"$15,500,000"
Muhammad Wilkerson,7745,2020,jets,"$16,250,000",-,-,"$250,000",-,-,-,"$16,500,000"
Darren Sproles,3527,2005,chargers2,"$230,000","$392,000",-,-,-,-,-,"$622,000"
Darren Sproles,3527,2006,chargers2,"$195,000",-,-,-,-,-,-,"$195,000"
Darren Sproles,3527,2007,chargers2,"$385,000",-,-,-,-,-,-,"$385,000"
Darren Sproles,3527,2008,chargers2,"$1,100,000",-,-,-,-,-,-,"$1,100,000"
Darren Sproles,3527,2009,chargers2,"$6,621,000",-,-,-,-,-,-,"$6,621,000"
Darren Sproles,3527,2010,chargers2,"$7,281,300",-,-,-,-,-,-,"$7,281,300"
Darren Sproles,3527,2011,neworleans,"$1,000,000","$3,000,000",-,-,-,-,-,"$4,000,000"
Darren Sproles,3527,2012,neworleans,"$2,400,000",-,"$1,000,000","$100,000",-,-,-,"$3,500,000"
Darren Sproles,3527,2013,neworleans,"$2,900,000",-,-,"$100,000",-,-,-,"$3,000,000"
Darren Sproles,3527,2014,eagles1,"$1,000,000","$3,000,000",-,-,-,-,-,"$4,000,000"
Darren Sproles,3527,2015,eagles1,"$3,000,000",-,-,-,-,-,"$120,465","$3,120,465"
Darren Sproles,3527,2016,eagles1,"$3,500,000",-,"$500,000",-,-,-,-,"$4,000,000"
Darren Sproles,3527,2017,eagles1,"$4,000,000",-,-,-,-,-,-,"$4,000,000"
Rodger Saffold,6542,2010,rams2,"$320,000","$2,320,000",-,-,-,-,-,"$2,640,000"
Rodger Saffold,6542,2011,rams2,"$450,000",-,"$200,000",-,-,-,-,"$650,000"
Rodger Saffold,6542,2012,rams2,"$540,000",-,"$210,000",-,-,-,-,"$750,000"
Rodger Saffold,6542,2013,rams2,"$655,000",-,"$225,000",-,-,-,-,"$880,000"
Rodger Saffold,6542,2014,rams2,"$3,000,000","$5,000,000",-,-,-,-,-,"$8,000,000"
Rodger Saffold,6542,2015,rams2,"$4,250,000",-,"$3,000,000",-,-,-,"$5,175","$7,255,175"
Rodger Saffold,6542,2016,rams2,"$4,500,000",-,"$468,750",-,-,-,-,"$4,968,750"
Rodger Saffold,6542,2017,rams2,"$4,847,233",-,"$468,750",-,-,-,-,"$5,315,983"
Rodger Saffold,6542,2018,rams2,"$5,000,000",-,"$1,500,000",-,-,-,-,"$6,500,000"
Vince Williams,12488,2014,Pittsburgh-Steelers-logo-psd22874,"$495,000",-,-,-,-,-,-,"$495,000"
Vince Williams,12488,2013,Pittsburgh-Steelers-logo-psd22874,"$405,000","$78,680",-,-,-,-,-,"$483,680"
Vince Williams,12488,2015,Pittsburgh-Steelers-logo-psd22874,"$585,000",-,-,-,-,-,"$129,385","$714,385"
Vince Williams,12488,2016,Pittsburgh-Steelers-logo-psd22874,"$675,000","$1,500,000",-,-,-,-,-,"$2,175,000"
Vince Williams,12488,2017,Pittsburgh-Steelers-logo-psd22874,"$2,000,000",-,-,-,-,-,-,"$2,000,000"
Vince Williams,12488,2018,Pittsburgh-Steelers-logo-psd22874,"$2,000,000",-,-,-,-,-,-,"$2,000,000"
Bronson Kaufusi,19019,2016,ravens,"$333,000","$845,016",-,-,-,-,-,"$1,178,016"
Bronson Kaufusi,19019,2017,ravens,"$603,500",-,-,-,-,-,-,"$603,500"
Bronson Kaufusi,19019,2018,ravens,"$728,000",-,-,-,-,-,-,"$728,000"
Bronson Kaufusi,19019,2019,ravens,"$828,539",-,-,-,-,-,-,"$828,539"
DeAndre Hopkins,12307,2013,texans,"$405,000","$3,926,692",-,-,-,-,-,"$4,331,692"
DeAndre Hopkins,12307,2014,texans,"$751,668",-,-,-,-,-,-,"$751,668"
DeAndre Hopkins,12307,2015,texans,"$1,098,337",-,-,-,-,-,"$72,307","$1,170,644"
DeAndre Hopkins,12307,2016,texans,"$1,000,000",-,"$445,005",-,-,-,-,"$1,445,005"
DeAndre Hopkins,12307,2017,texans,"$8,000,000","$7,500,000","$8,500,000",-,-,-,-,"$24,000,000"
DeAndre Hopkins,12307,2018,texans,"$12,500,000",-,-,-,-,-,-,"$12,500,000"
DeAndre Hopkins,12307,2019,texans,"$12,500,000",-,-,-,-,-,-,"$12,500,000"
DeAndre Hopkins,12307,2020,texans,"$12,500,000",-,-,-,-,-,-,"$12,500,000"
DeAndre Hopkins,12307,2021,texans,"$13,500,000",-,-,-,-,-,-,"$13,500,000"
DeAndre Hopkins,12307,2022,texans,"$13,915,000",-,-,-,-,-,-,"$13,915,000"
Al-Quadin Muhammad,21938,2017,neworleans,"$465,000","$150,467",-,-,-,-,-,"$615,467"
Al-Quadin Muhammad,21938,2018,neworleans,"$555,000",-,-,-,-,-,-,"$555,000"
Al-Quadin Muhammad,21938,2019,neworleans,"$645,000",-,-,-,-,-,-,"$645,000"
Al-Quadin Muhammad,21938,2020,neworleans,"$735,000",-,-,-,-,-,-,"$735,000"
Garrison Smith,14977,2014,dolphins,"$6,300","$1,000",-,-,-,-,-,"$7,300"
Garrison Smith,14977,2014,neworleans,"$18,900",-,-,-,-,-,-,"$18,900"
Garrison Smith,14977,2014,49erslogo,"$6,300",-,-,-,-,-,-,"$6,300"
Garrison Smith,14977,2015,49erslogo,"$112,200",-,-,-,-,-,-,"$112,200"
Garrison Smith,14977,2016,hawks3,"$374,288",-,-,-,-,-,-,"$374,288"
Garrison Smith,14977,2017,hawks3,"$14,400",-,-,-,-,-,-,"$14,400"
Garrison Smith,14977,2017,hawks3,"$476,471",-,-,-,-,-,-,"$476,470"
Paul Perkins,19103,2016,nygiants,"$450,000","$252,548",-,-,-,-,-,"$702,548"
Paul Perkins,19103,2017,nygiants,"$540,000",-,-,-,-,-,-,"$540,000"
Paul Perkins,19103,2018,nygiants,"$630,000",-,-,-,-,-,-,"$630,000"
Paul Perkins,19103,2019,nygiants,"$720,000",-,-,-,-,-,-,"$720,000"
Patrick Chung,5805,2009,patriots,"$310,000","$2,000,000","$75,000",-,-,-,-,"$2,385,000"
Patrick Chung,5805,2010,patriots,"$480,000",-,-,-,-,-,"$925,000","$1,405,000"
Patrick Chung,5805,2011,patriots,"$525,000",-,-,"$50,000",-,-,-,"$575,000"
Patrick Chung,5805,2012,patriots,"$615,000",-,-,"$50,000",-,-,-,"$665,000"
Patrick Chung,5805,2013,eagles1,"$715,000",-,"$2,285,000",-,-,-,-,"$3,000,000"
Patrick Chung,5805,2014,eagles1,"$1,000,000",-,-,-,-,-,-,"$1,000,000"
Patrick Chung,5805,2014,patriots,"$740,000","$60,000","$210,000","$60,000",-,-,-,"$1,070,000"
Patrick Chung,5805,2015,patriots,"$1,000,000","$2,400,000","$187,500",-,-,-,-,"$3,587,500"
Patrick Chung,5805,2016,patriots,"$1,400,000","$2,400,000","$200,000",-,-,-,"$965,000","$4,965,000"
Patrick Chung,5805,2017,patriots,"$2,500,000",-,"$400,000",-,-,-,"$1,700,000","$4,600,000"
Patrick Chung,5805,2018,patriots,"$2,000,000",-,"$400,000",-,-,-,-,"$2,400,000"
Kameron Canaday,19686,2016,arizona2,"$79,410",-,-,-,-,-,-,"$79,410"
Kameron Canaday,19686,2017,Pittsburgh-Steelers-logo-psd22874,"$540,000",-,-,-,-,-,-,"$540,000"
Brandon Scherff,16729,2015,washington,"$435,000","$13,689,555",-,-,-,-,"$37,071","$14,161,626"
Brandon Scherff,16729,2016,washington,"$525,000",-,"$874,347",-,-,-,-,"$1,399,347"
Brandon Scherff,16729,2017,washington,"$615,000",-,"$1,748,694",-,-,-,-,"$2,363,694"
Brandon Scherff,16729,2018,washington,"$705,000",-,"$2,623,041",-,-,-,-,"$3,328,041"
Marcedes Lewis,4160,2006,jaguars,"$275,000",-,"$715,000",-,-,-,-,"$990,000"
Marcedes Lewis,4160,2007,jaguars,"$360,000",-,-,-,-,"$3,510,000","$600,000","$4,470,000"
Marcedes Lewis,4160,2008,jaguars,"$582,500",-,-,"$25,000",-,-,-,"$607,500"
Marcedes Lewis,4160,2009,jaguars,"$535,000",-,-,"$25,000",-,-,-,"$560,000"
Marcedes Lewis,4160,2010,jaguars,"$1,077,500",-,-,"$25,000",-,-,"$100,000","$1,202,500"
Marcedes Lewis,4160,2011,jaguars,"$1,650,000","$7,000,000",-,-,-,-,"$800,000","$9,450,000"
Marcedes Lewis,4160,2012,jaguars,"$4,200,000",-,"$3,000,000","$150,000",-,-,-,"$7,350,000"
Marcedes Lewis,4160,2013,jaguars,"$4,200,000",-,-,"$150,000",-,-,-,"$4,350,000"
Marcedes Lewis,4160,2014,jaguars,"$6,700,000",-,-,"$150,000",-,-,-,"$6,850,000"
Marcedes Lewis,4160,2015,jaguars,"$2,000,000","$250,000","$200,000",-,-,-,-,"$2,450,000"
Marcedes Lewis,4160,2016,jaguars,"$4,000,000",-,-,-,-,-,-,"$4,000,000"
Marcedes Lewis,4160,2017,jaguars,"$4,000,000",-,-,-,-,-,-,"$4,000,000"
Marcedes Lewis,4160,2018,jaguars,"$3,500,000",-,-,-,-,"$500,000",-,"$4,000,000"
Dean Lowry,19091,2016,packers,"$450,000","$383,393",-,-,-,-,-,"$833,393"
Dean Lowry,19091,2017,packers,"$540,000",-,-,-,-,-,-,"$540,000"
Dean Lowry,19091,2018,packers,"$630,000",-,-,-,-,-,-,"$630,000"
Dean Lowry,19091,2019,packers,"$720,000",-,-,-,-,-,-,"$720,000"
David Njoku,21770,2017,browns,"$465,000","$5,067,342",-,-,-,-,-,"$5,532,342"
David Njoku,21770,2018,browns,"$897,959",-,-,-,-,-,-,"$897,959"
David Njoku,21770,2019,browns,"$1,330,918",-,-,-,-,-,-,"$1,330,918"
David Njoku,21770,2020,browns,"$1,763,877",-,-,-,-,-,-,"$1,763,877"
Connor Barth,5144,2008,kansascity,-,"$6,000",-,-,-,-,-,"$6,000"
Connor Barth,5144,2008,kansascity,"$242,941",-,-,-,-,-,-,"$242,941"
Connor Barth,5144,2009,bucs,"$385,000",-,-,-,-,-,-,"$385,000"
Connor Barth,5144,2010,bucs,"$470,000",-,-,-,-,-,-,"$470,000"
Connor Barth,5144,2011,bucs,"$1,835,000",-,-,-,-,-,-,"$1,835,000"
Connor Barth,5144,2012,bucs,"$1,450,000",-,"$3,000,000",-,-,-,-,"$4,450,000"
Connor Barth,5144,2013,bucs,"$500,000",-,-,-,-,-,-,"$500,000"
Connor Barth,5144,2014,broncos,"$167,647",-,-,-,-,-,-,"$167,647"
Connor Barth,5144,2015,bucs,"$745,000",-,-,-,-,-,"$21,452","$766,452"
Connor Barth,5144,2016,bears,"$885,000",-,-,-,-,-,-,"$885,000"
Connor Barth,5144,2017,bears,"$900,000","$80,000",-,-,-,-,-,"$980,000"
Terrell Suggs,1125,2003,ravens,"$1,100,000","$2,000,000",-,-,-,-,-,"$3,100,000"
Terrell Suggs,1125,2004,ravens,"$305,000",-,-,-,-,"$4,250,000",-,"$4,555,000"
Terrell Suggs,1125,2005,ravens,"$380,000",-,-,-,-,-,-,"$380,000"
Terrell Suggs,1125,2006,ravens,"$500,000",-,-,-,-,-,-,"$500,000"
Terrell Suggs,1125,2007,ravens,"$5,000,000",-,-,-,-,-,-,"$5,000,000"
Terrell Suggs,1125,2008,ravens,"$8,475,000",-,-,-,-,-,-,"$8,475,000"
Terrell Suggs,1125,2009,ravens,"$1,000,000","$10,100,000","$4,000,000",-,-,-,-,"$15,100,000"
Terrell Suggs,1125,2010,ravens,"$1,900,000",-,-,-,-,"$23,000,000",-,"$24,900,000"
Terrell Suggs,1125,2011,ravens,"$3,400,000",-,-,-,-,-,-,"$3,400,000"
Terrell Suggs,1125,2012,ravens,"$4,900,000",-,-,-,-,-,-,"$4,900,000"
Terrell Suggs,1125,2013,ravens,"$6,400,000",-,-,-,-,-,-,"$6,400,000"
Terrell Suggs,1125,2014,ravens,"$1,000,000","$11,000,000",-,-,-,-,-,"$12,000,000"
Terrell Suggs,1125,2015,ravens,"$1,000,000",-,-,-,"$3,000,000",-,-,"$4,000,000"
Terrell Suggs,1125,2016,ravens,"$4,500,000",-,-,-,-,-,-,"$4,500,000"
Terrell Suggs,1125,2017,ravens,"$4,000,000",-,-,-,-,-,-,"$4,000,000"
Terrell Suggs,1125,2018,ravens,"$4,000,000",-,-,-,-,-,-,"$4,000,000"
Jordan Hill,12368,2013,hawks3,"$405,000","$544,140",-,-,-,-,-,"$949,140"
Jordan Hill,12368,2014,hawks3,"$495,000",-,-,"$20,000",-,-,-,"$515,000"
Jordan Hill,12368,2015,hawks3,"$585,000",-,-,"$20,000",-,-,"$75,896","$680,896"
Jordan Hill,12368,2016,hawks3,-,-,-,"$20,000",-,-,-,"$20,000"
Jordan Hill,12368,2016,jaguars,"$238,235",-,-,-,-,-,-,"$238,235"
Jordan Hill,12368,2016,washington,"$39,705",-,-,-,-,-,-,"$39,705"
Jordan Hill,12368,2017,lions,"$775,000","$40,000","$40,000",-,-,-,-,"$8,550,004"
Daniel Munyer,17537,2015,kansascity,"$33,000",-,-,-,-,-,-,"$33,000"
Daniel Munyer,17537,2015,kansascity,"$6,600",-,-,-,-,-,-,"$6,600"
Daniel Munyer,17537,2015,kansascity,"$25,588",-,-,-,-,-,-,"$25,588"
Daniel Munyer,17537,2015,kansascity,"$26,400",-,-,-,-,-,-,"$26,400"
Daniel Munyer,17537,2016,kansascity,"$6,900",-,-,-,-,-,-,"$6,900"
Daniel Munyer,17537,2016,kansascity,"$6,900",-,-,-,-,-,-,"$6,900"
Daniel Munyer,17537,2016,arizona2,"$6,900",-,-,-,-,-,-,"$6,900"
Daniel Munyer,17537,2017,arizona2,"$465,000",-,-,-,-,-,-,"$465,000"
Emmett Cleary,12800,2013,colts,-,"$20,000",-,-,-,-,-,"$20,000"
Emmett Cleary,12800,2014,bengals,"$94,500",-,-,-,-,-,-,"$94,500"
Emmett Cleary,12800,2015,nygiants,"$179,117",-,-,-,-,-,-,"$179,117"
Emmett Cleary,12800,2015,nygiants,"$66,000",-,-,-,-,-,-,"$66,000"
Emmett Cleary,12800,2016,dallas,"$432,348",-,-,-,-,-,-,"$432,348"
Emmett Cleary,12800,2017,lions,"$508,235",-,-,-,-,-,-,"$508,235"
Tahir Whitehead,9959,2012,lions,"$390,000","$212,000",-,-,-,-,-,"$602,000"
Tahir Whitehead,9959,2013,lions,"$480,000",-,-,-,-,-,-,"$480,000"
Tahir Whitehead,9959,2014,lions,"$570,000",-,-,-,-,-,"$192,028","$762,028"
Tahir Whitehead,9959,2015,lions,"$660,000",-,-,-,-,-,"$164,314","$824,314"
Tahir Whitehead,9959,2016,lions,"$1,750,000","$3,000,000",-,-,-,-,-,"$4,750,000"
Tahir Whitehead,9959,2017,lions,"$3,050,000",-,"$187,500",-,-,-,"$250,000","$3,487,500"
Kevin Hogan,19116,2016,kansascity,-,"$227,716",-,-,-,-,-,"$227,716"
Kevin Hogan,19116,2016,browns,"$34,500",-,-,-,-,-,-,"$34,500"
Kevin Hogan,19116,2016,browns,"$317,640",-,-,-,-,-,-,"$317,640"
Kevin Hogan,19116,2017,browns,"$540,000",-,-,-,-,-,-,"$540,000"
Jerell Adams,19138,2016,nygiants,"$450,000","$142,855",-,-,-,-,-,"$592,855"
Jerell Adams,19138,2017,nygiants,"$540,000",-,-,-,-,-,-,"$540,000"
Jerell Adams,19138,2018,nygiants,"$630,000",-,-,-,-,-,-,"$630,000"
Jerell Adams,19138,2019,nygiants,"$720,000",-,-,-,-,-,-,"$720,000"
Darius Slay,12317,2013,lions,"$405,000","$2,226,764",-,-,-,-,-,"$2,631,764"
Darius Slay,12317,2014,lions,"$495,423",-,"$100,000","$50,000",-,-,"$115,717","$761,140"
Darius Slay,12317,2015,lions,"$735,846",-,"$100,000","$50,000",-,-,-,"$885,846"
Darius Slay,12317,2016,lions,"$1,000,000","$14,500,000","$81,250","$50,000",-,-,-,"$15,631,250"
Darius Slay,12317,2017,lions,"$4,100,000",-,"$3,581,250","$100,000",-,-,-,"$7,781,250"
Darius Slay,12317,2018,lions,"$2,176,269",-,"$250,000","$250,000",-,-,-,"$2,676,269"
Darius Slay,12317,2019,lions,"$12,000,000",-,"$250,000","$250,000",-,-,-,"$12,500,000"
Darius Slay,12317,2020,lions,"$10,000,000",-,"$250,000","$250,000",-,-,-,"$10,500,000"
Kyle Wilber,9931,2012,dallas,"$390,000","$439,220",-,-,-,-,-,"$829,220"
Kyle Wilber,9931,2013,dallas,"$480,000",-,-,-,-,-,-,"$480,000"
Kyle Wilber,9931,2014,dallas,"$570,000",-,-,-,-,-,-,"$570,000"
Kyle Wilber,9931,2015,dallas,"$660,000",-,-,-,-,-,"$118,454","$778,454"
Kyle Wilber,9931,2016,dallas,"$1,000,000","$1,000,000",-,-,-,-,-,"$2,000,000"
Kyle Wilber,9931,2017,dallas,"$1,250,000",-,-,-,-,-,-,"$1,250,000"
Nate Allen,6546,2010,eagles1,"$320,000","$2,400,000",-,-,-,-,-,"$2,720,000"
Nate Allen,6546,2011,eagles1,"$450,000",-,-,-,-,-,"$709,000","$1,159,000"
Nate Allen,6546,2012,eagles1,"$557,000",-,-,-,-,-,-,"$557,000"
Nate Allen,6546,2013,eagles1,"$697,000",-,-,-,-,-,-,"$697,000"
Nate Allen,6546,2014,eagles1,"$1,250,000","$750,000",-,-,-,-,"$1,000,000","$3,000,000"
Nate Allen,6546,2015,oakland,"$2,900,000",-,"$4,000,000","$100,000",-,-,"$4,713","$7,004,713"
Nate Allen,6546,2016,oakland,"$2,400,000",-,"$500,000","$100,000",-,-,-,"$3,000,000"
Nate Allen,6546,2017,dolphins,"$1,400,000","$2,000,000",-,-,-,-,-,"$3,400,000"
Shaquill Griffin,21832,2017,hawks3,"$465,000","$758,620",-,-,-,-,-,"$1,223,620"
Shaquill Griffin,21832,2018,hawks3,"$588,000",-,-,-,-,-,-,"$588,000"
Shaquill Griffin,21832,2019,hawks3,"$680,000",-,-,-,-,-,-,"$680,000"
Shaquill Griffin,21832,2020,hawks3,"$767,000",-,-,-,-,-,-,"$767,000"
Brandon Brooks,9886,2012,texans,"$390,000","$617,436",-,-,-,-,-,"$1,007,436"
Brandon Brooks,9886,2013,texans,"$500,000",-,-,-,-,-,-,"$500,000"
Brandon Brooks,9886,2014,texans,"$590,000",-,-,-,-,-,-,"$590,000"
Brandon Brooks,9886,2015,texans,"$1,542,000",-,-,-,-,-,"$79,798","$1,621,798"
Brandon Brooks,9886,2016,eagles1,"$1,000,000","$11,000,000",-,-,-,-,-,"$12,000,000"
Brandon Brooks,9886,2017,eagles1,"$5,000,000",-,-,-,-,-,-,"$5,000,000"
Brandon Brooks,9886,2018,eagles1,"$8,500,000",-,-,-,-,-,-,"$8,500,000"
Brandon Brooks,9886,2019,eagles1,"$7,500,000",-,-,-,-,-,-,"$7,500,000"
Brandon Brooks,9886,2020,eagles1,"$7,000,000",-,-,-,-,-,-,"$7,000,000"
Danny Trevathan,10009,2012,broncos,"$390,000","$104,072",-,-,-,-,-,"$494,072"
Danny Trevathan,10009,2013,broncos,"$480,000",-,-,-,-,-,-,"$480,000"
Danny Trevathan,10009,2014,broncos,"$570,000",-,-,-,-,-,-,"$570,000"
Danny Trevathan,10009,2015,broncos,"$1,542,000",-,-,-,-,-,-,"$1,542,000"
Danny Trevathan,10009,2016,bears,"$1,500,000","$5,000,000","$3,500,000","$100,000",-,-,-,"$10,100,000"
Danny Trevathan,10009,2017,bears,"$2,000,000",-,"$3,500,000","$100,000",-,-,-,"$5,600,000"
