,Year,Name,Age,Team,GP,GS,W,L,T/O,GA,SA,SV,SV%,GAA,SO,GPS,MIN,QS,QS%,RBS,GA%-,GSAA,G,A,PTS,PIM,Pos
4321,2017,Cam Ward,32,CAR,61,61.0,26.0,22.0,12.0,162,1711.0,1549.0,0.905,2.69,2,8.5,3618,30.0,0.492,9.0,109.0,-13.93,0,1.0,1.0,6.0,G
4322,2017,Jeff Zatkoff,29,LAK,13,8.0,2.0,7.0,1.0,27,223.0,196.0,0.879,2.94,0,0.4,550,2.0,0.25,4.0,,,0,0.0,0.0,0.0,G
4323,2018,Jake Allen,27,STL,59,56.0,27.0,25.0,3.0,152,1614.0,1462.0,0.906,2.75,1,7.9,3317,27.0,0.482,8.0,107.0,-10.34,0,1.0,1.0,0.0,G
4324,2018,Frederik Andersen,28,TOR,66,66.0,38.0,21.0,5.0,182,2211.0,2029.0,0.918,2.81,5,13.6,3889,37.0,0.561,8.0,94.0,12.06,0,1.0,1.0,2.0,G
4325,2018,Craig Anderson,36,OTT,58,55.0,23.0,25.0,6.0,180,1768.0,1588.0,0.898,3.32,2,7.2,3251,25.0,0.455,11.0,116.0,-24.83,0,0.0,0.0,2.0,G
4326,2018,Ken Appleby,22,NJD,3,1.0,0.0,1.0,0.0,3,55.0,52.0,0.945,1.45,0,0.5,124,0.0,0.0,0.0,,,0,0.0,0.0,0.0,G
4327,2018,Jonathan Bernier,29,COL,37,34.0,19.0,13.0,3.0,95,1092.0,997.0,0.913,2.85,2,6.2,2001,18.0,0.529,5.0,99.0,0.84,0,1.0,1.0,0.0,G
4328,2018,Reto Berra,31,ANA,5,1.0,1.0,1.0,0.0,7,95.0,88.0,0.926,2.31,0,0.7,182,1.0,1.0,0.0,,,0,0.0,0.0,0.0,G
4329,2018,Jean-Francois Berube,26,CHI,13,10.0,3.0,6.0,1.0,42,398.0,356.0,0.894,3.78,0,1.4,667,3.0,0.3,3.0,120.0,-7.07,0,0.0,0.0,0.0,G
4330,2018,Ben Bishop,31,DAL,53,51.0,26.0,17.0,5.0,120,1437.0,1317.0,0.916,2.49,5,8.7,2887,27.0,0.529,8.0,95.0,6.12,0,1.0,1.0,4.0,G
4331,2018,Sergei Bobrovsky,29,CBJ,65,65.0,37.0,22.0,6.0,158,1993.0,1835.0,0.921,2.42,5,12.9,3912,38.0,0.585,10.0,90.0,16.92,0,3.0,3.0,0.0,G
4332,2018,Laurent Brossoit,24,EDM,14,10.0,3.0,7.0,1.0,40,343.0,303.0,0.883,3.24,0,0.8,740,5.0,0.5,2.0,133.0,-9.9,0,1.0,1.0,0.0,G
4333,2018,Peter Budaj,35,TBL,8,7.0,3.0,3.0,1.0,27,217.0,190.0,0.876,3.76,0,0.3,430,2.0,0.286,1.0,,,0,0.0,0.0,0.0,G
4334,2018,Jack Campbell,26,LAK,5,4.0,2.0,0.0,2.0,11,145.0,134.0,0.924,2.48,0,1.0,267,2.0,0.5,0.0,,,0,0.0,0.0,0.0,G
4335,2018,Eric Comrie,22,WPG,3,3.0,1.0,2.0,0.0,12,94.0,82.0,0.872,3.99,0,0.1,180,1.0,0.333,0.0,,,0,0.0,0.0,0.0,G
4336,2018,Mike Condon,27,OTT,31,26.0,5.0,17.0,5.0,88,898.0,810.0,0.902,3.25,0,4.0,1626,13.0,0.5,6.0,112.0,-9.18,0,2.0,2.0,0.0,G
4337,2018,Jared Coreau,26,DET,7,7.0,0.0,5.0,1.0,27,203.0,176.0,0.867,4.26,0,0.1,380,1.0,0.143,2.0,,,0,0.0,0.0,0.0,G
4338,2018,Corey Crawford,33,CHI,28,27.0,16.0,9.0,2.0,60,842.0,782.0,0.929,2.27,2,6.2,1584,17.0,0.63,3.0,81.0,13.9,0,0.0,0.0,0.0,G
4339,2018,Oscar Dansk,23,VEG,4,3.0,3.0,0.0,0.0,5,93.0,88.0,0.946,1.78,1,0.9,169,3.0,1.0,0.0,,,0,0.0,0.0,0.0,G
4340,2018,Scott Darling,29,CAR,43,40.0,13.0,21.0,7.0,131,1171.0,1040.0,0.888,3.18,0,3.5,2475,14.0,0.35,7.0,127.0,-28.22,0,0.0,0.0,2.0,G
4341,2018,Collin Delia,23,CHI,2,2.0,1.0,1.0,0.0,7,63.0,56.0,0.889,3.96,0,0.2,106,1.0,0.5,0.0,,,0,0.0,0.0,2.0,G
4342,2018,Aaron Dell,28,SJS,29,22.0,15.0,5.0,4.0,67,775.0,708.0,0.914,2.64,2,4.4,1522,11.0,0.5,4.0,98.0,1.02,0,1.0,1.0,0.0,G
4343,2018,Thatcher Demko,22,VAN,1,1.0,1.0,0.0,0.0,4,30.0,26.0,0.867,3.91,0,0.0,61,0.0,0.0,0.0,,,0,0.0,0.0,0.0,G
4344,2018,Casey DeSmith,26,PIT,14,11.0,6.0,4.0,1.0,28,356.0,328.0,0.921,2.4,1,2.3,700,7.0,0.636,1.0,90.0,3.25,0,0.0,0.0,2.0,G
4345,2018,Louis Domingue,25,TBL,12,11.0,7.0,3.0,1.0,33,384.0,351.0,0.914,2.89,0,2.2,686,6.0,0.545,0.0,98.0,0.7,0,0.0,0.0,2.0,G
4346,2018,Louis Domingue,25,ARI,7,5.0,0.0,6.0,0.0,28,194.0,166.0,0.856,4.33,0,-0.1,388,0.0,0.0,3.0,,,0,0.0,0.0,0.0,G
4347,2018,Devan Dubnyk,31,MIN,60,59.0,35.0,16.0,7.0,145,1769.0,1624.0,0.918,2.52,5,11.0,3450,36.0,0.61,8.0,93.0,10.26,0,3.0,3.0,12.0,G
4348,2018,Brian Elliott,32,PHI,43,42.0,23.0,11.0,7.0,112,1228.0,1116.0,0.909,2.66,1,6.4,2522,20.0,0.476,6.0,104.0,-4.22,0,1.0,1.0,2.0,G
4349,2018,Dylan Ferguson,19,VEG,1,0.0,0.0,0.0,0.0,1,2.0,1.0,0.5,6.5,0,-0.1,9,0.0,,0.0,,,0,0.0,0.0,0.0,G
4350,2018,Marc-Andre Fleury,33,VEG,46,46.0,29.0,13.0,4.0,100,1376.0,1276.0,0.927,2.24,4,9.9,2673,31.0,0.674,4.0,83.0,20.77,0,1.0,1.0,6.0,G
4351,2018,Anton Forsberg,25,CHI,35,30.0,10.0,16.0,4.0,85,921.0,836.0,0.908,2.97,0,4.7,1715,14.0,0.467,7.0,105.0,-4.17,0,1.0,1.0,0.0,G
4352,2018,Scott Foster,36,CHI,1,0.0,0.0,0.0,0.0,0,7.0,7.0,1.0,0.0,0,0.1,14,0.0,,0.0,,,0,0.0,0.0,0.0,G
4353,2018,Alexandar Georgiev,21,NYR,10,9.0,4.0,4.0,1.0,27,331.0,304.0,0.918,3.15,0,2.1,515,5.0,0.556,1.0,93.0,2.05,0,0.0,0.0,0.0,G
4354,2018,Christopher Gibson,25,NYI,8,8.0,2.0,3.0,2.0,26,284.0,258.0,0.908,3.65,0,1.5,427,5.0,0.625,3.0,,,0,0.0,0.0,0.0,G
4355,2018,John Gibson,24,ANA,60,60.0,31.0,18.0,7.0,139,1872.0,1733.0,0.926,2.43,4,13.2,3428,39.0,0.65,4.0,85.0,25.3,0,1.0,1.0,16.0,G
4356,2018,Jon Gillies,24,CGY,11,9.0,3.0,5.0,1.0,29,280.0,251.0,0.896,2.88,0,1.1,605,5.0,0.556,2.0,,,0,0.0,0.0,2.0,G
4357,2018,Jeff Glass,32,CHI,15,13.0,3.0,7.0,3.0,46,452.0,406.0,0.898,3.36,0,1.8,821,5.0,0.385,2.0,116.0,-6.33,0,0.0,0.0,2.0,G
4358,2018,Thomas Greiss,32,NYI,27,25.0,13.0,8.0,2.0,95,879.0,784.0,0.892,3.82,1,3.0,1492,9.0,0.36,7.0,123.0,-17.85,0,0.0,0.0,0.0,G
4359,2018,Philipp Grubauer,26,WSH,35,28.0,15.0,10.0,3.0,73,953.0,880.0,0.923,2.35,3,6.5,1865,19.0,0.679,3.0,87.0,10.64,0,1.0,1.0,0.0,G
4360,2018,Jaroslav Halak,32,NYI,54,49.0,20.0,26.0,6.0,161,1744.0,1583.0,0.908,3.19,1,8.9,3024,22.0,0.449,8.0,105.0,-7.93,0,0.0,0.0,4.0,G
4361,2018,Brandon Halverson,21,NYR,1,0.0,0.0,0.0,0.0,1,6.0,5.0,0.833,4.78,0,0.0,13,0.0,,0.0,,,0,0.0,0.0,0.0,G
4362,2018,Andrew Hammond,29,COL,1,1.0,0.0,1.0,0.0,2,33.0,31.0,0.939,2.06,0,0.3,58,1.0,1.0,0.0,,,0,0.0,0.0,0.0,G
4363,2018,Connor Hellebuyck,24,WPG,67,64.0,44.0,11.0,9.0,156,2048.0,1892.0,0.924,2.36,6,14.0,3966,39.0,0.609,6.0,87.0,23.75,0,2.0,2.0,0.0,G
4364,2018,Adin Hill,21,ARI,4,4.0,1.0,3.0,0.0,14,129.0,115.0,0.891,3.49,0,0.4,241,2.0,0.5,1.0,,,0,0.0,0.0,0.0,G
4365,2018,Braden Holtby,28,WSH,54,54.0,34.0,16.0,4.0,153,1648.0,1495.0,0.907,2.99,0,8.3,3068,30.0,0.556,9.0,106.0,-8.36,0,0.0,0.0,2.0,G
4366,2018,Jimmy Howard,33,DET,60,57.0,22.0,27.0,9.0,160,1770.0,1610.0,0.91,2.85,1,9.4,3368,28.0,0.491,6.0,103.0,-4.65,0,1.0,1.0,10.0,G
4367,2018,Michael Hutchinson,27,WPG,3,3.0,2.0,1.0,0.0,7,75.0,68.0,0.907,3.26,0,0.4,129,2.0,0.667,1.0,,,0,1.0,1.0,0.0,G
4368,2018,Carter Hutton,32,STL,32,26.0,17.0,7.0,3.0,56,810.0,754.0,0.931,2.09,3,6.2,1610,19.0,0.731,2.0,79.0,15.09,0,0.0,0.0,2.0,G
4369,2018,Tristan Jarry,22,PIT,26,23.0,14.0,6.0,2.0,63,687.0,624.0,0.908,2.77,2,3.5,1364,14.0,0.609,4.0,104.0,-2.7,0,2.0,2.0,4.0,G
4370,2018,Chad Johnson,31,BUF,36,29.0,10.0,16.0,3.0,105,962.0,857.0,0.891,3.55,0,3.1,1774,12.0,0.414,6.0,124.0,-20.57,0,0.0,0.0,0.0,G
4371,2018,Martin Jones,28,SJS,60,60.0,30.0,22.0,6.0,145,1699.0,1554.0,0.915,2.55,4,9.9,3416,36.0,0.6,9.0,97.0,4.12,0,0.0,0.0,2.0,G
4372,2018,Anton Khudobin,31,BOS,31,29.0,16.0,6.0,7.0,76,876.0,800.0,0.913,2.56,1,5.0,1781,16.0,0.552,4.0,99.0,0.89,0,2.0,2.0,2.0,G
4373,2018,Keith Kinkaid,28,NJD,41,38.0,26.0,10.0,3.0,106,1214.0,1108.0,0.913,2.77,1,6.8,2298,19.0,0.5,4.0,99.0,0.55,0,2.0,2.0,2.0,G
4374,2018,Joonas Korpisalo,23,CBJ,18,17.0,8.0,8.0,1.0,58,564.0,506.0,0.897,3.32,0,2.2,1049,7.0,0.412,3.0,117.0,-8.5,0,0.0,0.0,0.0,G
4375,2018,Darcy Kuemper,27,LAK,19,15.0,10.0,1.0,3.0,35,516.0,481.0,0.932,2.1,3,4.0,999,9.0,0.6,1.0,77.0,10.29,0,1.0,1.0,0.0,G
4376,2018,Darcy Kuemper,27,ARI,10,10.0,2.0,6.0,2.0,32,317.0,285.0,0.899,3.22,1,1.3,597,3.0,0.3,2.0,,,0,0.0,0.0,0.0,G
4377,2018,Eddie Lack,30,NJD,4,3.0,1.0,2.0,0.0,11,113.0,102.0,0.903,3.18,0,0.5,207,1.0,0.333,1.0,,,0,0.0,0.0,0.0,G
4378,2018,Eddie Lack,30,CGY,4,2.0,1.0,2.0,0.0,12,64.0,52.0,0.813,5.29,0,-0.3,136,0.0,0.0,1.0,,,0,0.0,0.0,0.0,G
4379,2018,Maxime Lagace,25,VEG,16,14.0,6.0,7.0,1.0,57,430.0,373.0,0.867,3.92,0,0.3,874,5.0,0.357,3.0,151.0,-19.26,0,0.0,0.0,0.0,G
4380,2018,Marek Langhamer,23,ARI,1,0.0,0.0,0.0,0.0,0,10.0,10.0,1.0,0.0,0,0.2,29,0.0,,0.0,,,0,0.0,0.0,0.0,G
4381,2018,Robin Lehner,26,BUF,53,50.0,14.0,26.0,9.0,143,1560.0,1417.0,0.908,3.01,3,8.0,2852,24.0,0.48,8.0,104.0,-6.08,0,0.0,0.0,2.0,G
4382,2018,Kari Lehtonen,34,DAL,37,30.0,15.0,14.0,3.0,83,946.0,863.0,0.912,2.56,1,5.3,1944,19.0,0.633,7.0,100.0,0.03,0,0.0,0.0,4.0,G
4383,2018,Charlie Lindgren,24,MTL,14,14.0,4.0,8.0,2.0,42,457.0,415.0,0.908,3.03,2,2.3,833,9.0,0.643,5.0,105.0,-1.89,0,0.0,0.0,2.0,G
4384,2018,Henrik Lundqvist,35,NYR,63,61.0,26.0,26.0,7.0,174,2036.0,1862.0,0.915,2.98,2,11.9,3503,32.0,0.525,9.0,97.0,4.7,0,1.0,1.0,0.0,G
4385,2018,Roberto Luongo,38,FLA,35,33.0,18.0,11.0,2.0,81,1143.0,1062.0,0.929,2.47,3,8.5,1966,22.0,0.667,3.0,81.0,19.32,0,2.0,2.0,0.0,G
4386,2018,Alex Lyon,25,PHI,11,7.0,4.0,2.0,1.0,22,232.0,210.0,0.905,2.75,0,1.1,480,3.0,0.429,2.0,,,0,0.0,0.0,0.0,G
4387,2018,Jacob Markstrom,28,VAN,60,57.0,23.0,26.0,7.0,154,1745.0,1591.0,0.912,2.71,2,9.6,3414,29.0,0.509,8.0,101.0,-0.84,0,3.0,3.0,4.0,G
4388,2018,Steve Mason,29,WPG,13,12.0,5.0,6.0,1.0,37,392.0,355.0,0.906,3.24,1,1.9,685,5.0,0.417,3.0,108.0,-2.59,0,1.0,1.0,0.0,G
4389,2018,Curtis McElhinney,34,TOR,18,15.0,11.0,5.0,1.0,35,528.0,493.0,0.934,2.14,3,4.2,979,8.0,0.533,1.0,76.0,11.34,0,1.0,1.0,0.0,G
4390,2018,Mike McKenna,34,DAL,2,1.0,1.0,1.0,0.0,5,50.0,45.0,0.9,2.96,0,0.2,101,0.0,0.0,1.0,,,0,0.0,0.0,0.0,G
4391,2018,Ryan Miller,37,ANA,28,21.0,12.0,6.0,6.0,53,739.0,686.0,0.928,2.35,4,5.4,1353,13.0,0.619,3.0,82.0,11.86,0,0.0,0.0,0.0,G
4392,2018,Al Montoya,32,EDM,9,5.0,2.0,2.0,2.0,23,244.0,221.0,0.906,2.94,0,1.2,469,1.0,0.2,1.0,,,0,1.0,1.0,0.0,G
4393,2018,Al Montoya,32,MTL,4,3.0,2.0,1.0,0.0,14,102.0,88.0,0.863,3.77,0,0.0,223,0.0,0.0,1.0,,,0,1.0,1.0,0.0,G
4394,2018,Petr Mrazek,25,DET,22,18.0,8.0,7.0,3.0,57,630.0,573.0,0.91,2.89,3,3.3,1184,7.0,0.389,4.0,103.0,-1.71,0,0.0,0.0,0.0,G
4395,2018,Petr Mrazek,25,PHI,17,15.0,6.0,6.0,3.0,49,450.0,401.0,0.891,3.22,1,1.5,913,4.0,0.267,4.0,124.0,-9.5,0,0.0,0.0,0.0,G
4396,2018,Matt Murray,23,PIT,49,45.0,27.0,16.0,3.0,133,1423.0,1290.0,0.907,2.92,1,7.0,2733,19.0,0.422,6.0,106.0,-8.11,0,1.0,1.0,2.0,G
4397,2018,Michal Neuvirth,29,PHI,22,18.0,9.0,7.0,3.0,45,530.0,485.0,0.915,2.6,1,3.1,1039,10.0,0.556,5.0,97.0,1.52,0,1.0,1.0,0.0,G
4398,2018,Antti Niemi,34,MTL,19,17.0,7.0,5.0,4.0,42,592.0,550.0,0.929,2.46,1,4.4,1026,12.0,0.706,2.0,81.0,9.96,0,0.0,0.0,0.0,G
4399,2018,Antti Niemi,34,PIT,3,3.0,0.0,3.0,0.0,16,79.0,63.0,0.797,7.49,0,-0.5,128,0.0,0.0,2.0,,,0,1.0,1.0,0.0,G
4400,2018,Antti Niemi,34,FLA,2,0.0,0.0,1.0,0.0,5,39.0,34.0,0.872,5.11,0,0.0,59,0.0,,0.0,,,0,0.0,0.0,0.0,G
4401,2018,Anders Nilsson,27,VAN,27,24.0,7.0,14.0,4.0,84,850.0,766.0,0.901,3.44,2,3.7,1464,8.0,0.333,5.0,113.0,-9.4,0,1.0,1.0,0.0,G
4402,2018,Ondrej Pavelec,30,NYR,19,12.0,4.0,9.0,1.0,46,510.0,464.0,0.91,3.05,1,2.7,904,5.0,0.417,3.0,103.0,-1.24,0,0.0,0.0,2.0,G
4403,2018,Calvin Pickard,25,TOR,1,1.0,0.0,0.0,1.0,4,28.0,24.0,0.857,3.83,0,0.0,63,0.0,0.0,0.0,,,0,0.0,0.0,0.0,G
4404,2018,Carey Price,30,MTL,49,48.0,16.0,26.0,7.0,148,1487.0,1339.0,0.9,3.11,1,6.4,2855,21.0,0.438,10.0,113.0,-17.49,0,0.0,0.0,0.0,G
4405,2018,Jonathan Quick,32,LAK,64,63.0,33.0,28.0,3.0,147,1867.0,1720.0,0.921,2.4,5,12.2,3677,37.0,0.587,7.0,90.0,16.86,0,4.0,4.0,10.0,G
4406,2018,Antti Raanta,28,ARI,47,46.0,21.0,17.0,6.0,97,1388.0,1291.0,0.93,2.24,3,10.4,2599,32.0,0.696,6.0,80.0,24.82,0,0.0,0.0,0.0,G
4407,2018,Tuukka Rask,30,BOS,54,53.0,34.0,14.0,5.0,125,1513.0,1388.0,0.917,2.36,3,9.3,3173,30.0,0.566,6.0,94.0,7.79,0,2.0,2.0,4.0,G
4408,2018,James Reimer,29,FLA,44,42.0,22.0,14.0,6.0,120,1373.0,1253.0,0.913,2.99,4,7.7,2411,22.0,0.524,8.0,100.0,0.51,0,1.0,1.0,4.0,G
