,Year,Name,Age,Team,GP,GS,W,L,T/O,GA,SA,SV,SV%,GAA,SO,GPS,MIN,QS,QS%,RBS,GA%-,GSAA,G,A,PTS,PIM,Pos,Salary
932,2010,Vesa Toskala,32,TOR,26,23.0,7.0,12.0,3.0,85,676.0,591.0,0.874,3.66,1,1.2,1393,7.0,0.304,7.0,142.0,-25.02,0,0.0,0.0,4.0,G,
933,2010,Vesa Toskala,32,CGY,6,3.0,2.0,0.0,0.0,8,97.0,89.0,0.918,2.27,0,0.7,212,2.0,0.667,1.0,,,0,0.0,0.0,0.0,G,
934,2010,Marty Turco,34,DAL,53,51.0,22.0,20.0,11.0,140,1605.0,1465.0,0.913,2.72,4,9.9,3088,29.0,0.569,8.0,98.0,2.41,0,4.0,4.0,10.0,G,1300000.0
935,2010,Steve Valiquette,32,NYR,6,5.0,2.0,3.0,0.0,19,128.0,109.0,0.852,3.74,1,-0.1,305,2.0,0.4,2.0,,,0,0.0,0.0,0.0,G,
936,2010,Semyon Varlamov,21,WSH,26,23.0,15.0,4.0,6.0,65,718.0,653.0,0.909,2.55,2,4.2,1527,11.0,0.478,3.0,102.0,-1.29,0,1.0,1.0,0.0,G,765000.0
937,2010,Tomas Vokoun,33,FLA,63,62.0,23.0,28.0,11.0,157,2081.0,1924.0,0.925,2.55,7,15.7,3695,38.0,0.613,6.0,85.0,27.65,0,2.0,2.0,0.0,G,6300000.0
938,2010,Cam Ward,25,CAR,47,44.0,18.0,23.0,5.0,119,1409.0,1290.0,0.916,2.69,0,9.2,2651,25.0,0.568,4.0,95.0,6.02,0,3.0,3.0,0.0,G,5000000.0
939,2010,Matt Zaba,26,NYR,1,0.0,0.0,0.0,0.0,2,16.0,14.0,0.875,3.56,0,0.0,34,0.0,,0.0,,,0,0.0,0.0,0.0,G,
940,2011,Craig Anderson,29,COL,33,31.0,13.0,15.0,3.0,99,957.0,858.0,0.897,3.28,0,3.9,1810,15.0,0.484,9.0,119.0,-15.63,0,1.0,1.0,4.0,G,2750000.0
941,2011,Craig Anderson,29,OTT,18,18.0,11.0,5.0,1.0,36,589.0,553.0,0.939,2.05,2,5.3,1055,14.0,0.778,1.0,70.0,15.31,0,0.0,0.0,0.0,G,2750000.0
942,2011,Alex Auld,30,MTL,16,12.0,6.0,2.0,2.0,33,383.0,350.0,0.914,2.64,0,2.3,749,6.0,0.5,2.0,99.0,0.37,0,1.0,1.0,2.0,G,1000000.0
943,2011,Richard Bachman,23,DAL,1,0.0,0.0,0.0,0.0,0,4.0,4.0,1.0,0.0,0,0.1,10,0.0,,0.0,,,0,0.0,0.0,0.0,G,550000.0
944,2011,Niklas Backstrom,32,MIN,51,50.0,22.0,23.0,5.0,132,1566.0,1434.0,0.916,2.66,3,9.8,2978,29.0,0.58,9.0,97.0,4.42,0,1.0,1.0,2.0,G,6000000.0
945,2011,Jonathan Bernier,22,LAK,25,22.0,11.0,8.0,3.0,57,652.0,595.0,0.913,2.48,3,3.9,1378,14.0,0.636,5.0,100.0,-0.2,0,0.0,0.0,0.0,G,975000.0
946,2011,Martin Biron,33,NYR,17,15.0,8.0,6.0,0.0,33,426.0,393.0,0.923,2.13,0,3.0,928,10.0,0.667,1.0,89.0,4.11,0,0.0,0.0,0.0,G,800000.0
947,2011,Ben Bishop,24,STL,7,5.0,3.0,4.0,0.0,17,168.0,151.0,0.899,2.77,1,0.7,369,2.0,0.4,3.0,,,0,0.0,0.0,0.0,G,600000.0
948,2011,Sergei Bobrovsky,22,PHI,54,52.0,28.0,13.0,8.0,130,1527.0,1397.0,0.915,2.59,0,9.4,3017,34.0,0.654,6.0,98.0,3.03,0,2.0,2.0,2.0,G,900000.0
949,2011,Brian Boucher,34,PHI,34,29.0,18.0,10.0,4.0,76,902.0,826.0,0.916,2.42,0,5.7,1885,17.0,0.586,3.0,97.0,2.58,0,0.0,0.0,0.0,G,900000.0
950,2011,Martin Brodeur,38,NJD,56,54.0,23.0,26.0,3.0,127,1313.0,1186.0,0.903,2.45,6,6.3,3116,28.0,0.519,9.0,111.0,-12.62,0,2.0,2.0,2.0,G,5200000.0
951,2011,Mike Brodeur,27,OTT,4,1.0,0.0,1.0,0.0,7,42.0,35.0,0.833,4.34,0,-0.1,97,0.0,0.0,1.0,,,0,0.0,0.0,0.0,G,
952,2011,Ilya Bryzgalov,30,PHX,68,67.0,36.0,20.0,10.0,168,2125.0,1957.0,0.921,2.48,7,14.7,4060,40.0,0.597,6.0,91.0,17.12,0,0.0,0.0,2.0,G,10000000.0
953,2011,Peter Budaj,28,COL,45,39.0,15.0,21.0,4.0,130,1234.0,1104.0,0.895,3.2,1,4.7,2439,13.0,0.333,7.0,121.0,-22.5,0,1.0,1.0,6.0,G,1100000.0
954,2011,Scott Clemmensen,33,FLA,31,25.0,8.0,11.0,7.0,74,833.0,759.0,0.911,2.62,1,4.8,1696,10.0,0.4,4.0,102.0,-1.43,0,1.0,1.0,2.0,G,1500000.0
955,2011,Matt Climie,27,PHX,1,0.0,0.0,0.0,0.0,1,16.0,15.0,0.938,1.85,0,0.1,32,0.0,,0.0,,,0,0.0,0.0,0.0,G,
956,2011,Ty Conklin,34,STL,25,20.0,8.0,8.0,4.0,69,582.0,513.0,0.881,3.22,2,1.3,1285,6.0,0.3,7.0,136.0,-18.3,0,0.0,0.0,4.0,G,750000.0
957,2011,Corey Crawford,26,CHI,57,55.0,33.0,18.0,6.0,128,1545.0,1417.0,0.917,2.3,4,10.0,3337,34.0,0.618,6.0,95.0,6.59,0,1.0,1.0,2.0,G,3250000.0
958,2011,Mark Dekanich,24,NSH,1,0.0,0.0,0.0,0.0,3,25.0,22.0,0.88,3.6,0,0.1,50,0.0,,0.0,,,0,0.0,0.0,0.0,G,
959,2011,Cedrick Desjardins,25,TBL,2,2.0,2.0,0.0,0.0,2,63.0,61.0,0.968,1.0,0,0.8,120,2.0,1.0,0.0,,,0,0.0,0.0,0.0,G,
960,2011,Rick DiPietro,29,NYI,26,25.0,8.0,14.0,4.0,88,773.0,685.0,0.886,3.44,1,2.2,1533,9.0,0.36,7.0,131.0,-20.66,0,1.0,1.0,25.0,G,4500000.0
961,2011,Devan Dubnyk,24,EDM,35,33.0,12.0,13.0,8.0,93,1103.0,1010.0,0.916,2.71,2,6.9,2061,18.0,0.545,6.0,97.0,3.09,0,0.0,0.0,2.0,G,800000.0
962,2011,Brian Elliott,25,OTT,43,39.0,13.0,19.0,8.0,122,1147.0,1025.0,0.894,3.19,3,4.2,2293,14.0,0.359,12.0,122.0,-22.08,0,0.0,0.0,0.0,G,600000.0
963,2011,Brian Elliott,25,COL,12,12.0,2.0,8.0,1.0,44,404.0,360.0,0.891,3.83,0,1.4,690,3.0,0.25,3.0,125.0,-8.81,0,0.0,0.0,0.0,G,600000.0
964,2011,Dan Ellis,30,TBL,31,26.0,13.0,7.0,6.0,82,741.0,659.0,0.889,2.93,2,2.4,1679,10.0,0.385,8.0,127.0,-17.45,0,1.0,1.0,0.0,G,1500000.0
965,2011,Dan Ellis,30,ANA,13,11.0,8.0,3.0,1.0,29,348.0,319.0,0.917,2.39,0,2.2,729,6.0,0.545,2.0,96.0,1.32,0,0.0,0.0,0.0,G,1500000.0
966,2011,Ray Emery,28,ANA,10,9.0,7.0,2.0,0.0,20,272.0,252.0,0.926,2.28,0,2.1,527,5.0,0.556,0.0,,,0,0.0,0.0,0.0,G,600000.0
967,2011,Jhonas Enroth,22,BUF,14,13.0,9.0,2.0,2.0,35,377.0,342.0,0.907,2.73,1,2.0,769,7.0,0.538,2.0,107.0,-2.16,0,0.0,0.0,0.0,G,625000.0
968,2011,Marc-Andre Fleury,26,PIT,65,62.0,36.0,20.0,5.0,143,1742.0,1599.0,0.918,2.32,3,11.4,3695,37.0,0.597,10.0,94.0,8.76,0,1.0,1.0,10.0,G,5500000.0
969,2011,Mathieu Garon,33,CBJ,36,29.0,10.0,14.0,6.0,88,887.0,799.0,0.901,2.72,3,4.0,1938,10.0,0.345,5.0,114.0,-10.73,0,1.0,1.0,2.0,G,1350000.0
970,2011,Martin Gerber,36,EDM,3,3.0,3.0,0.0,0.0,4,95.0,91.0,0.958,1.3,0,1.1,185,3.0,1.0,0.0,,,0,1.0,1.0,0.0,G,
971,2011,Jean-Sebastien Giguere,33,TOR,33,26.0,11.0,11.0,4.0,78,777.0,699.0,0.9,2.87,0,3.4,1633,13.0,0.5,3.0,115.0,-10.31,0,0.0,0.0,4.0,G,1250000.0
972,2011,Jonas Gustavsson,26,TOR,23,21.0,6.0,13.0,2.0,68,620.0,552.0,0.89,3.28,0,2.1,1242,6.0,0.286,4.0,126.0,-13.99,0,0.0,0.0,0.0,G,1400000.0
973,2011,Jaroslav Halak,25,STL,57,57.0,27.0,21.0,7.0,136,1518.0,1382.0,0.91,2.48,7,8.6,3294,32.0,0.561,7.0,103.0,-3.76,0,0.0,0.0,6.0,G,3500000.0
974,2011,Johan Hedberg,37,NJD,34,27.0,15.0,12.0,2.0,68,777.0,709.0,0.912,2.38,3,4.6,1717,17.0,0.63,4.0,100.0,-0.31,0,1.0,1.0,4.0,G,1250000.0
975,2011,Jonas Hiller,28,ANA,49,46.0,26.0,16.0,3.0,114,1493.0,1379.0,0.924,2.56,5,10.8,2672,26.0,0.565,5.0,88.0,16.06,0,1.0,1.0,0.0,G,4500000.0
976,2011,Braden Holtby,21,WSH,14,12.0,10.0,2.0,2.0,22,332.0,310.0,0.934,1.79,2,2.8,736,8.0,0.667,2.0,76.0,6.92,0,1.0,1.0,0.0,G,550000.0
977,2011,Jimmy Howard,26,DET,63,63.0,37.0,17.0,5.0,168,1830.0,1662.0,0.908,2.79,2,9.9,3615,30.0,0.476,8.0,105.0,-8.58,0,1.0,1.0,4.0,G,2250000.0
978,2011,Brent Johnson,33,PIT,23,20.0,13.0,5.0,3.0,47,604.0,557.0,0.922,2.17,1,4.3,1297,15.0,0.75,4.0,89.0,5.62,0,1.0,1.0,24.0,G,600000.0
979,2011,Chad Johnson,24,NYR,1,0.0,0.0,0.0,0.0,2,11.0,9.0,0.818,6.0,0,-0.1,20,0.0,,0.0,,,0,0.0,0.0,0.0,G,
980,2011,Henrik Karlsson,27,CGY,17,11.0,4.0,5.0,6.0,36,391.0,355.0,0.908,2.58,0,2.1,838,6.0,0.545,3.0,106.0,-1.94,0,0.0,0.0,0.0,G,850000.0
981,2011,Nikolai Khabibulin,38,EDM,47,46.0,10.0,32.0,4.0,153,1389.0,1236.0,0.89,3.4,2,4.5,2701,15.0,0.326,12.0,126.0,-32.0,0,0.0,0.0,12.0,G,3750000.0
982,2011,Anton Khudobin,24,MIN,4,3.0,2.0,1.0,0.0,5,86.0,81.0,0.942,1.59,1,0.8,189,2.0,0.667,1.0,,,0,0.0,0.0,0.0,G,950000.0
983,2011,Miikka Kiprusoff,34,CGY,71,71.0,37.0,24.0,6.0,182,1935.0,1753.0,0.906,2.63,6,10.0,4156,39.0,0.549,14.0,108.0,-13.43,0,1.0,1.0,2.0,G,6000000.0
984,2011,Mikko Koskinen,22,NYI,4,4.0,2.0,1.0,0.0,15,118.0,103.0,0.873,4.33,0,0.1,208,2.0,0.5,2.0,,,0,0.0,0.0,0.0,G,
985,2011,Jason LaBarbera,31,PHX,17,15.0,7.0,6.0,3.0,48,529.0,481.0,0.909,3.26,2,2.9,883,10.0,0.667,3.0,104.0,-1.92,0,0.0,0.0,2.0,G,
986,2011,Patrick Lalime,36,BUF,7,4.0,0.0,5.0,0.0,18,163.0,145.0,0.89,2.96,0,0.5,365,0.0,0.0,1.0,,,0,1.0,1.0,0.0,G,
987,2011,Nathan Lawson,27,NYI,10,7.0,1.0,4.0,2.0,26,243.0,217.0,0.893,4.06,0,0.9,384,3.0,0.429,2.0,,,0,0.0,0.0,0.0,G,
988,2011,Pascal Leclaire,28,OTT,14,13.0,4.0,7.0,1.0,36,391.0,355.0,0.908,2.83,0,2.1,763,8.0,0.615,1.0,106.0,-1.94,0,0.0,0.0,0.0,G,
989,2011,Robin Lehner,19,OTT,8,5.0,1.0,4.0,0.0,20,178.0,158.0,0.888,3.52,0,0.5,341,1.0,0.2,2.0,,,0,0.0,0.0,2.0,G,900000.0
990,2011,Kari Lehtonen,27,DAL,69,68.0,34.0,24.0,11.0,175,2043.0,1868.0,0.914,2.55,3,12.5,4119,38.0,0.559,8.0,98.0,2.98,0,6.0,6.0,6.0,G,3700000.0
991,2011,Michael Leighton,29,PHI,1,1.0,1.0,0.0,0.0,4,36.0,32.0,0.889,4.01,0,0.1,60,0.0,0.0,0.0,,,0,0.0,0.0,0.0,G,1600000.0
992,2011,David LeNeveu,27,CBJ,1,0.0,0.0,0.0,0.0,2,12.0,10.0,0.833,6.0,0,0.0,20,0.0,,0.0,,,0,0.0,0.0,0.0,G,
993,2011,Anders Lindback,22,NSH,22,18.0,11.0,5.0,2.0,49,576.0,527.0,0.915,2.6,2,3.6,1131,12.0,0.667,2.0,98.0,1.18,0,0.0,0.0,0.0,G,737500.0
994,2011,Henrik Lundqvist,28,NYR,68,67.0,36.0,27.0,5.0,152,1965.0,1813.0,0.923,2.28,11,14.0,4007,36.0,0.537,9.0,89.0,19.18,0,4.0,4.0,6.0,G,6875000.0
995,2011,Roberto Luongo,31,VAN,60,60.0,38.0,15.0,7.0,126,1753.0,1627.0,0.928,2.11,4,13.6,3590,40.0,0.667,4.0,83.0,26.71,0,3.0,3.0,2.0,G,6716000.0
996,2011,Joey MacDonald,30,DET,15,9.0,5.0,5.0,3.0,31,372.0,341.0,0.917,2.58,1,2.4,721,3.0,0.333,2.0,96.0,1.41,0,0.0,0.0,0.0,G,550000.0
997,2011,Peter Mannino,26,ATL,2,0.0,0.0,0.0,0.0,5,36.0,31.0,0.861,4.12,0,0.0,73,0.0,,0.0,,,0,0.0,0.0,0.0,G,
998,2011,Jacob Markstrom,21,FLA,1,0.0,0.0,1.0,0.0,2,14.0,12.0,0.857,3.01,0,0.0,40,0.0,,0.0,,,0,0.0,0.0,0.0,G,
999,2011,Chris Mason,34,ATL,33,27.0,13.0,13.0,3.0,95,882.0,787.0,0.892,3.39,1,3.1,1682,9.0,0.333,6.0,124.0,-18.16,0,0.0,0.0,4.0,G,2100000.0
1000,2011,Steve Mason,22,CBJ,54,53.0,24.0,21.0,7.0,153,1541.0,1388.0,0.901,3.03,3,7.0,3027,25.0,0.472,14.0,114.0,-18.75,0,1.0,1.0,2.0,G,2600000.0
1001,2011,Thomas McCollum,21,DET,1,0.0,0.0,0.0,0.0,3,8.0,5.0,0.625,12.31,0,-0.2,15,0.0,,0.0,,,0,0.0,0.0,0.0,G,
1002,2011,Curtis McElhinney,27,ANA,21,16.0,6.0,9.0,1.0,57,516.0,459.0,0.89,3.43,2,1.7,996,6.0,0.375,6.0,127.0,-12.05,0,1.0,1.0,0.0,G,
1003,2011,Curtis McElhinney,27,OTT,7,6.0,3.0,4.0,0.0,17,205.0,188.0,0.917,2.56,0,1.3,399,3.0,0.5,1.0,,,0,0.0,0.0,0.0,G,
1004,2011,Mike McKenna,27,NJD,2,1.0,0.0,1.0,0.0,6,56.0,50.0,0.893,3.05,0,0.2,118,0.0,0.0,0.0,,,0,0.0,0.0,0.0,G,
1005,2011,Ryan Miller,30,BUF,66,65.0,34.0,22.0,8.0,165,1964.0,1799.0,0.916,2.59,5,12.4,3829,39.0,0.6,9.0,96.0,6.1,0,2.0,2.0,6.0,G,6250000.0
1006,2011,Al Montoya,25,NYI,20,18.0,9.0,5.0,5.0,46,585.0,539.0,0.921,2.39,1,4.1,1154,13.0,0.722,0.0,90.0,4.96,0,1.0,1.0,2.0,G,601000.0
1007,2011,Michal Neuvirth,22,WSH,48,44.0,27.0,12.0,4.0,110,1283.0,1173.0,0.914,2.45,4,7.8,2689,21.0,0.477,4.0,98.0,1.77,0,0.0,0.0,0.0,G,1150000.0
1008,2011,Antti Niemi,27,SJS,60,60.0,35.0,18.0,6.0,140,1741.0,1601.0,0.92,2.38,6,11.7,3524,37.0,0.617,6.0,92.0,11.67,0,1.0,1.0,2.0,G,3200000.0
1009,2011,Antero Niittymaki,30,SJS,24,22.0,12.0,7.0,3.0,64,615.0,551.0,0.896,2.71,0,2.4,1414,11.0,0.5,5.0,119.0,-10.42,0,0.0,0.0,2.0,G,
1010,2011,Chris Osgood,38,DET,11,10.0,5.0,3.0,2.0,29,298.0,269.0,0.903,2.77,0,1.4,629,5.0,0.5,2.0,,,0,0.0,0.0,4.0,G,
1011,2011,Ondrej Pavelec,23,ATL,58,54.0,21.0,23.0,9.0,147,1705.0,1558.0,0.914,2.73,4,10.3,3225,26.0,0.481,8.0,99.0,1.53,0,0.0,0.0,4.0,G,1300000.0
1012,2011,Justin Peters,24,CAR,12,8.0,3.0,5.0,1.0,43,343.0,300.0,0.875,3.98,0,0.5,648,3.0,0.375,1.0,144.0,-13.12,0,0.0,0.0,4.0,G,
1013,2011,Timo Pielmeier,21,ANA,1,0.0,0.0,0.0,0.0,5,12.0,7.0,0.583,7.5,0,-0.4,40,0.0,,0.0,,,0,0.0,0.0,0.0,G,
1014,2011,Kevin Poulin,20,NYI,10,7.0,4.0,2.0,1.0,20,262.0,242.0,0.924,2.44,0,1.9,491,5.0,0.714,1.0,,,0,0.0,0.0,0.0,G,
1015,2011,Carey Price,23,MTL,72,70.0,38.0,28.0,6.0,165,2147.0,1982.0,0.923,2.35,8,15.4,4206,42.0,0.6,9.0,88.0,22.04,0,2.0,2.0,13.0,G,3000000.0
1016,2011,Jonathan Quick,25,LAK,61,60.0,35.0,22.0,3.0,134,1631.0,1497.0,0.918,2.24,6,10.7,3591,37.0,0.617,7.0,94.0,8.09,0,2.0,2.0,0.0,G,1800000.0
1017,2011,Tuukka Rask,23,BOS,29,27.0,11.0,14.0,2.0,71,866.0,795.0,0.918,2.67,2,5.7,1594,16.0,0.593,4.0,94.0,4.44,0,0.0,0.0,2.0,G,1500000.0
1018,2011,Andrew Raycroft,30,DAL,19,14.0,8.0,5.0,0.0,40,446.0,406.0,0.91,2.83,2,2.5,847,7.0,0.5,4.0,103.0,-1.15,0,0.0,0.0,0.0,G,
1019,2011,James Reimer,22,TOR,37,35.0,20.0,10.0,5.0,90,1134.0,1044.0,0.921,2.6,3,7.8,2080,21.0,0.6,4.0,91.0,8.79,0,1.0,1.0,2.0,G,2200000.0
1020,2011,Pekka Rinne,28,NSH,64,64.0,33.0,22.0,9.0,134,1905.0,1771.0,0.93,2.12,6,15.1,3789,43.0,0.672,8.0,81.0,31.96,0,0.0,0.0,12.0,G,4000000.0
1021,2011,Dwayne Roloson,41,TBL,34,34.0,18.0,12.0,4.0,85,967.0,882.0,0.912,2.56,4,5.7,1993,18.0,0.529,7.0,101.0,-0.76,0,1.0,1.0,6.0,G,3000000.0
1022,2011,Dwayne Roloson,41,NYI,20,20.0,6.0,13.0,1.0,53,629.0,576.0,0.916,2.64,0,4.0,1206,12.0,0.6,1.0,97.0,1.8,0,1.0,1.0,2.0,G,3000000.0
1023,2011,Cory Schneider,24,VAN,25,22.0,16.0,4.0,2.0,51,714.0,663.0,0.929,2.23,1,5.6,1372,15.0,0.682,3.0,82.0,11.2,0,3.0,3.0,0.0,G,900000.0
1024,2011,Mike Smith,28,TBL,22,20.0,13.0,6.0,1.0,58,576.0,518.0,0.899,2.89,1,2.5,1202,10.0,0.5,5.0,116.0,-7.82,0,1.0,1.0,2.0,G,2000000.0
1025,2011,Alex Stalock,23,SJS,1,0.0,1.0,0.0,0.0,0,9.0,9.0,1.0,0.0,0,0.1,30,0.0,,0.0,,,0,0.0,0.0,0.0,G,
1026,2011,Jose Theodore,34,MIN,32,29.0,15.0,11.0,3.0,81,963.0,882.0,0.916,2.71,1,6.1,1793,16.0,0.552,2.0,97.0,2.89,0,0.0,0.0,2.0,G,1500000.0
1027,2011,Tim Thomas,36,BOS,57,55.0,35.0,11.0,9.0,112,1811.0,1699.0,0.938,2.0,9,16.2,3364,41.0,0.745,3.0,71.0,45.77,0,3.0,3.0,13.0,G,5000000.0
1028,2011,Marty Turco,35,CHI,29,27.0,11.0,11.0,3.0,82,799.0,717.0,0.897,3.02,1,3.3,1631,10.0,0.37,5.0,118.0,-12.39,0,0.0,0.0,6.0,G,600000.0
1029,2011,Semyon Varlamov,22,WSH,27,25.0,11.0,9.0,5.0,58,759.0,701.0,0.924,2.23,2,5.5,1560,18.0,0.72,2.0,88.0,8.12,0,0.0,0.0,2.0,G,2500000.0
1030,2011,Tomas Vokoun,34,FLA,57,57.0,22.0,28.0,5.0,137,1753.0,1616.0,0.922,2.55,6,12.3,3224,31.0,0.544,8.0,90.0,15.71,0,1.0,1.0,2.0,G,1500000.0
1031,2011,Cam Ward,26,CAR,74,73.0,37.0,26.0,10.0,184,2375.0,2191.0,0.923,2.56,4,16.8,4318,43.0,0.589,8.0,89.0,22.9,0,1.0,1.0,0.0,G,6300000.0
1032,2012,Craig Anderson,30,OTT,63,60.0,33.0,22.0,6.0,165,1917.0,1752.0,0.914,2.83,3,11.7,3492,34.0,0.567,9.0,100.0,0.75,0,4.0,4.0,4.0,G,1756098.0
1033,2012,Alex Auld,31,OTT,14,8.0,2.0,4.0,2.0,36,310.0,274.0,0.884,3.35,0,0.8,645,2.0,0.25,2.0,,,0,0.0,0.0,0.0,G,
1034,2012,Richard Bachman,24,DAL,18,15.0,8.0,5.0,1.0,43,477.0,434.0,0.91,2.77,1,2.7,933,9.0,0.6,2.0,104.0,-1.76,0,1.0,1.0,0.0,G,365854.0
1035,2012,Niklas Backstrom,33,MIN,46,45.0,19.0,18.0,7.0,105,1299.0,1194.0,0.919,2.43,4,8.8,2590,24.0,0.533,8.0,93.0,7.31,0,2.0,2.0,2.0,G,3512195.0
1036,2012,Jonathan Bernier,23,LAK,16,13.0,5.0,6.0,2.0,35,383.0,348.0,0.909,2.36,1,2.1,890,6.0,0.462,1.0,106.0,-1.88,0,0.0,0.0,0.0,G,892683.0
1037,2012,Martin Biron,34,NYR,21,20.0,12.0,6.0,2.0,50,519.0,469.0,0.904,2.46,2,2.5,1220,7.0,0.35,4.0,111.0,-5.13,0,3.0,3.0,0.0,G,760976.0
1038,2012,Ben Bishop,25,OTT,10,9.0,3.0,3.0,2.0,22,243.0,221.0,0.909,2.48,0,1.4,532,5.0,0.556,1.0,,,0,0.0,0.0,2.0,G,380488.0
1039,2012,Sergei Bobrovsky,23,PHI,29,25.0,14.0,10.0,2.0,78,769.0,691.0,0.899,3.02,0,3.3,1550,11.0,0.44,5.0,117.0,-11.51,0,0.0,0.0,0.0,G,526829.0
1040,2012,Brian Boucher,35,CAR,10,8.0,1.0,6.0,1.0,31,260.0,229.0,0.881,3.4,0,0.6,546,2.0,0.25,2.0,,,0,0.0,0.0,0.0,G,585366.0
1041,2012,Martin Brodeur,39,NJD,59,59.0,31.0,21.0,4.0,136,1472.0,1336.0,0.908,2.41,3,7.9,3392,29.0,0.492,11.0,107.0,-8.73,0,4.0,4.0,2.0,G,2341463.0
1042,2012,Ilya Bryzgalov,31,PHI,59,57.0,33.0,16.0,7.0,141,1554.0,1413.0,0.909,2.48,6,8.6,3415,32.0,0.561,14.0,105.0,-6.64,0,2.0,2.0,4.0,G,3804878.0
1043,2012,Peter Budaj,29,MTL,17,17.0,5.0,7.0,5.0,44,508.0,464.0,0.913,2.55,0,3.1,1037,8.0,0.471,0.0,100.0,-0.08,0,3.0,3.0,2.0,G,702439.0
1044,2012,Sebastien Caron,31,TBL,3,2.0,1.0,1.0,0.0,7,57.0,50.0,0.877,3.12,0,0.1,135,1.0,0.5,1.0,,,0,0.0,0.0,0.0,G,
1045,2012,Scott Clemmensen,34,FLA,30,25.0,14.0,6.0,6.0,67,773.0,706.0,0.913,2.57,1,4.7,1566,16.0,0.64,5.0,100.0,-0.16,0,1.0,1.0,0.0,G,643902.0
1046,2012,Ty Conklin,35,DET,15,13.0,5.0,6.0,1.0,44,378.0,334.0,0.884,3.28,1,0.9,805,5.0,0.385,4.0,135.0,-11.32,0,1.0,1.0,0.0,G,
1047,2012,Corey Crawford,27,CHI,57,55.0,30.0,17.0,7.0,146,1507.0,1361.0,0.903,2.72,0,7.3,3218,27.0,0.491,13.0,112.0,-15.7,0,0.0,0.0,0.0,G,1317073.0
1048,2012,Yann Danis,30,EDM,1,0.0,0.0,0.0,0.0,2,12.0,10.0,0.833,3.7,0,0.0,32,0.0,,0.0,,,0,0.0,0.0,0.0,G,
1049,2012,Jeff Deslauriers,27,ANA,4,4.0,3.0,1.0,0.0,11,113.0,102.0,0.903,2.74,0,0.5,241,2.0,0.5,0.0,,,0,0.0,0.0,0.0,G,365854.0
1050,2012,Rick DiPietro,30,NYI,8,6.0,3.0,2.0,3.0,22,177.0,155.0,0.876,3.73,0,0.3,354,1.0,0.167,2.0,,,0,2.0,2.0,0.0,G,2634146.0
1051,2012,Devan Dubnyk,25,EDM,47,42.0,20.0,20.0,3.0,118,1380.0,1262.0,0.914,2.67,2,8.5,2653,23.0,0.548,6.0,99.0,1.32,0,1.0,1.0,0.0,G,1902439.0
1052,2012,Brian Elliott,26,STL,38,36.0,23.0,10.0,4.0,58,972.0,914.0,0.94,1.56,9,9.0,2235,28.0,0.778,1.0,69.0,26.04,0,0.0,0.0,0.0,G,995122.0
1053,2012,Dan Ellis,31,ANA,10,5.0,1.0,5.0,0.0,19,214.0,195.0,0.911,2.72,0,1.2,419,1.0,0.2,1.0,,,0,1.0,1.0,0.0,G,380488.0
1054,2012,Ray Emery,29,CHI,34,27.0,15.0,9.0,4.0,83,834.0,751.0,0.9,2.81,0,3.8,1774,12.0,0.444,5.0,115.0,-10.89,0,1.0,1.0,2.0,G,673171.0
1055,2012,Jhonas Enroth,23,BUF,26,22.0,8.0,11.0,4.0,63,756.0,693.0,0.917,2.7,1,4.9,1399,15.0,0.682,4.0,96.0,2.37,0,0.0,0.0,2.0,G,424390.0
1056,2012,Marc-Andre Fleury,27,PIT,67,64.0,42.0,17.0,4.0,153,1768.0,1615.0,0.913,2.36,3,10.7,3896,36.0,0.563,7.0,100.0,-0.13,0,2.0,2.0,4.0,G,3219512.0
1057,2012,Brian Foster,24,FLA,1,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0,0.0,5,0.0,,0.0,,,0,0.0,0.0,0.0,G,
1058,2012,Mathieu Garon,34,TBL,48,44.0,23.0,16.0,4.0,118,1191.0,1073.0,0.901,2.85,1,5.4,2484,20.0,0.455,7.0,115.0,-15.02,0,2.0,2.0,0.0,G,731707.0
1059,2012,Jean-Sebastien Giguere,34,COL,32,30.0,15.0,11.0,3.0,69,850.0,781.0,0.919,2.28,2,5.7,1820,19.0,0.633,4.0,94.0,4.49,0,0.0,0.0,2.0,G,731707.0
1060,2012,Thomas Greiss,26,SJS,19,14.0,9.0,7.0,1.0,40,472.0,432.0,0.915,2.3,0,3.0,1043,7.0,0.5,2.0,98.0,0.81,0,0.0,0.0,2.0,G,365854.0
1061,2012,Jonas Gustavsson,27,TOR,42,36.0,17.0,17.0,4.0,112,1147.0,1035.0,0.902,2.92,4,5.4,2301,14.0,0.389,2.0,113.0,-12.83,0,1.0,1.0,4.0,G,878049.0
1062,2012,Matt Hackett,21,MIN,12,7.0,3.0,6.0,0.0,22,282.0,260.0,0.922,2.38,0,2.0,556,3.0,0.429,2.0,,,0,0.0,0.0,0.0,G,
1063,2012,Jaroslav Halak,26,STL,46,46.0,26.0,12.0,7.0,90,1211.0,1121.0,0.926,1.97,6,9.1,2747,29.0,0.63,5.0,86.0,14.71,0,0.0,0.0,0.0,G,2487805.0
1064,2012,Josh Harding,27,MIN,34,30.0,13.0,12.0,4.0,81,981.0,900.0,0.917,2.62,2,6.4,1855,18.0,0.6,4.0,95.0,3.82,0,0.0,0.0,0.0,G,878049.0
